Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0071,1,0,-0.987149,
0.0072,1,0,-0.986968,
0.0073,1,0,-0.986787,
0.0074,1,0,-0.986606,
0.0075,1,0,-0.986425,
0.0076,1,0,-0.986244,
0.0077,1,0,-0.986063,
0.0078,1,0,-0.985882,
0.0079,1,0,-0.985701,
0.008,1,0,-0.98552,
0.0081,1,0,-0.985339,
0.0082,1,0,-0.985158,
0.0083,1,0,-0.984977,
0.0084,1,0,-0.984796,
0.0085,1,0,-0.984615,
0.0086,1,0,-0.984434,
0.0087,1,0,-0.984253,
0.0088,1,0,-0.984072,
0.0089,1,0,-0.983891,
0.009,1,0,-0.98371,
0.0091,1,0,-0.983529,
0.0092,1,0,-0.983348,
0.0093,1,0,-0.983167,
0.0094,1,0,-0.982986,
0.0095,1,0,-0.982805,
0.0096,1,0,-0.982624,
0.0097,1,0,-0.982443,
0.0098,1,0,-0.982262,
0.0099,1,0,-0.982081,
0.01,1,0,-0.9819,
0.0101,1,0,-0.981719,
0.0102,1,0,-0.981538,
0.0103,1,0,-0.981357,
0.0104,1,0,-0.981176,
0.0105,1,0,-0.980995,
0.0106,1,0,-0.980814,
0.0107,1,0,-0.980633,
0.0108,1,0,-0.980452,
0.0109,1,0,-0.980271,
0.011,1,0,-0.98009,
0.0111,1,0,-0.979909,
0.0112,1,0,-0.979728,
0.0113,1,0,-0.979547,
0.0114,1,0,-0.979366,
0.0115,1,0,-0.979185,
0.0116,1,0,-0.979004,
0.0117,1,0,-0.978823,
0.0118,1,0,-0.978642,
0.0119,1,0,-0.978461,
0.012,1,0,-0.97828,
0.0121,1,0,-0.978099,
0.0122,1,0,-0.977918,
0.0123,1,0,-0.977737,
0.0124,1,0,-0.977556,
0.0125,1,0,-0.977375,
0.0126,1,0,-0.977194,
0.0127,1,0,-0.977013,
0.0128,1,0,-0.976832,
0.0129,1,0,-0.976651,
0.013,1,0,-0.97647,
0.0131,1,0,-0.976289,
0.0132,1,0,-0.976108,
0.0133,1,0,-0.975927,
0.0134,1,0,-0.975746,
0.0135,1,0,-0.975565,
0.0136,1,0,-0.975384,
0.0137,1,0,-0.975203,
0.0138,1,0,-0.975022,
0.0139,1,0,-0.974841,
0.014,1,0,-0.97466,
0.0141,1,0,-0.974479,
0.0142,1,0,-0.974298,
0.0143,1,0,-0.974117,
0.0144,1,0,-0.973936,
0.0145,1,0,-0.973755,
0.0146,1,0,-0.973574,
0.0147,1,0,-0.973393,
0.0148,1,0,-0.973212,
0.0149,1,0,-0.973031,
0.015,1,0,-0.97285,
0.0151,1,0,-0.972669,
0.0152,1,0,-0.972488,
0.0153,1,0,-0.972307,
0.0154,1,0,-0.972126,
0.0155,1,0,-0.971945,
0.0156,1,0,-0.971764,
0.0157,1,0,-0.971583,
0.0158,1,0,-0.971402,
0.0159,1,0,-0.971221,
0.016,1,0,-0.97104,
0.0161,1,0,-0.970859,
0.0162,1,0,-0.970678,
0.0163,1,0,-0.970497,
0.0164,1,0,-0.970316,
0.0165,1,0,-0.970135,
0.0166,1,0,-0.969954,
0.0167,1,0,-0.969773,
0.0168,1,0,-0.969592,
0.0169,1,0,-0.969411,
0.017,1,0,-0.96923,
0.0171,1,0,-0.969049,
0.0172,1,0,-0.968868,
0.0173,1,0,-0.968687,
0.0174,1,0,-0.968506,
0.0175,1,0,-0.968325,
0.0176,1,0,-0.968144,
0.0177,1,0,-0.967963,
0.0178,1,0,-0.967782,
0.0179,1,0,-0.967601,
0.018,1,0,-0.96742,
0.0181,1,0,-0.967239,
0.0182,1,0,-0.967058,
0.0183,1,0,-0.966877,
0.0184,1,0,-0.966696,
0.0185,1,0,-0.966515,
0.0186,1,0,-0.966334,
0.0187,1,0,-0.966153,
0.0188,1,0,-0.965972,
0.0189,1,0,-0.965791,
0.019,1,0,-0.96561,
0.0191,1,0,-0.965429,
0.0192,1,0,-0.965248,
0.0193,1,0,-0.965067,
0.0194,1,0,-0.964886,
0.0195,1,0,-0.964705,
0.0196,1,0,-0.964524,
0.0197,1,0,-0.964343,
0.0198,1,0,-0.964162,
0.0199,1,0,-0.963981,
0.02,1,0,-0.9638,
0.0201,1,0,-0.963619,
0.0202,1,0,-0.963438,
0.0203,1,0,-0.963257,
0.0204,1,0,-0.963076,
0.0205,1,0,-0.962895,
0.0206,1,0,-0.962714,
0.0207,1,0,-0.962533,
0.0208,1,0,-0.962352,
0.0209,1,0,-0.962171,
0.021,1,0,-0.96199,
0.0211,1,0,-0.961809,
0.0212,1,0,-0.961628,
0.0213,1,0,-0.961447,
0.0214,1,0,-0.961266,
0.0215,1,0,-0.961085,
0.0216,1,0,-0.960904,
0.0217,1,0,-0.960723,
0.0218,1,0,-0.960542,
0.0219,1,0,-0.960361,
0.022,1,0,-0.96018,
0.0221,1,0,-0.959999,
0.0222,1,0,-0.959818,
0.0223,1,0,-0.959637,
0.0224,1,0,-0.959456,
0.0225,1,0,-0.959275,
0.0226,1,0,-0.959094,
0.0227,1,0,-0.958913,
0.0228,1,0,-0.958732,
0.0229,1,0,-0.958551,
0.023,1,0,-0.95837,
0.0231,1,0,-0.958189,
0.0232,1,0,-0.958008,
0.0233,1,0,-0.957827,
0.0234,1,0,-0.957646,
0.0235,1,0,-0.957465,
0.0236,1,0,-0.957284,
0.0237,1,0,-0.957103,
0.0238,1,0,-0.956922,
0.0239,1,0,-0.956741,
0.024,1,0,-0.95656,
0.0241,1,0,-0.956379,
0.0242,1,0,-0.956198,
0.0243,1,0,-0.956017,
0.0244,1,0,-0.955836,
0.0245,1,0,-0.955655,
0.0246,1,0,-0.955474,
0.0247,1,0,-0.955293,
0.0248,1,0,-0.955112,
0.0249,1,0,-0.954931,
0.025,1,0,-0.95475,
0.0251,1,0,-0.954569,
0.0252,1,0,-0.954388,
0.0253,1,0,-0.954207,
0.0254,1,0,-0.954026,
0.0255,1,0,-0.953845,
0.0256,1,0,-0.953664,
0.0257,1,0,-0.953483,
0.0258,1,0,-0.953302,
0.0259,1,0,-0.953121,
0.026,1,0,-0.95294,
0.0261,1,0,-0.952759,
0.0262,1,0,-0.952578,
0.0263,1,0,-0.952397,
0.0264,1,0,-0.952216,
0.0265,1,0,-0.952035,
0.0266,1,0,-0.951854,
0.0267,1,0,-0.951673,
0.0268,1,0,-0.951492,
0.0269,1,0,-0.951311,
0.027,1,0,-0.95113,
0.0271,1,0,-0.950949,
0.0272,1,0,-0.950768,
0.0273,1,0,-0.950587,
0.0274,1,0,-0.950406,
0.0275,1,0,-0.950225,
0.0276,1,0,-0.950044,
0.0277,1,0,-0.949863,
0.0278,1,0,-0.949682,
0.0279,1,0,-0.949501,
0.028,1,0,-0.94932,
0.0281,1,0,-0.949139,
0.0282,1,0,-0.948958,
0.0283,1,0,-0.948777,
0.0284,1,0,-0.948596,
0.0285,1,0,-0.948415,
0.0286,1,0,-0.948234,
0.0287,1,0,-0.948053,
0.0288,1,0,-0.947872,
0.0289,1,0,-0.947691,
0.029,1,0,-0.94751,
0.0291,1,0,-0.947329,
0.0292,1,0,-0.947148,
0.0293,1,0,-0.946967,
0.0294,1,0,-0.946786,
0.0295,1,0,-0.946605,
0.0296,1,0,-0.946424,
0.0297,1,0,-0.946243,
0.0298,1,0,-0.946062,
0.0299,1,0,-0.945881,
0.03,1,0,-0.9457,
0.0301,1,0,-0.945519,
0.0302,1,0,-0.945338,
0.0303,1,0,-0.945157,
0.0304,1,0,-0.944976,
0.0305,1,0,-0.944795,
0.0306,1,0,-0.944614,
0.0307,1,0,-0.944433,
0.0308,1,0,-0.944252,
0.0309,1,0,-0.944071,
0.031,1,0,-0.94389,
0.0311,1,0,-0.943709,
0.0312,1,0,-0.943528,
0.0313,1,0,-0.943347,
0.0314,1,0,-0.943166,
0.0315,1,0,-0.942985,
0.0316,1,0,-0.942804,
0.0317,1,0,-0.942623,
0.0318,1,0,-0.942442,
0.0319,1,0,-0.942261,
0.032,1,0,-0.94208,
0.0321,1,0,-0.941899,
0.0322,1,0,-0.941718,
0.0323,1,0,-0.941537,
0.0324,1,0,-0.941356,
0.0325,1,0,-0.941175,
0.0326,1,0,-0.940994,
0.0327,1,0,-0.940813,
0.0328,1,0,-0.940632,
0.0329,1,0,-0.940451,
0.033,1,0,-0.94027,
0.0331,1,0,-0.940089,
0.0332,1,0,-0.939908,
0.0333,1,0,-0.939727,
0.0334,1,0,-0.939546,
0.0335,1,0,-0.939365,
0.0336,1,0,-0.939184,
0.0337,1,0,-0.939003,
0.0338,1,0,-0.938822,
0.0339,1,0,-0.938641,
0.034,1,0,-0.93846,
0.0341,1,0,-0.938279,
0.0342,1,0,-0.938098,
0.0343,1,0,-0.937917,
0.0344,1,0,-0.937736,
0.0345,1,0,-0.937555,
0.0346,1,0,-0.937374,
0.0347,1,0,-0.937193,
0.0348,1,0,-0.937012,
0.0349,1,0,-0.936831,
0.035,1,0,-0.93665,
0.0351,1,0,-0.936469,
0.0352,1,0,-0.936288,
0.0353,1,0,-0.936107,
0.0354,1,0,-0.935926,
0.0355,1,0,-0.935745,
0.0356,1,0,-0.935564,
0.0357,1,0,-0.935383,
0.0358,1,0,-0.935202,
0.0359,1,0,-0.935021,
0.036,1,0,-0.93484,
0.0361,1,0,-0.934659,
0.0362,1,0,-0.934478,
0.0363,1,0,-0.934297,
0.0364,1,0,-0.934116,
0.0365,1,0,-0.933935,
0.0366,1,0,-0.933754,
0.0367,1,0,-0.933573,
0.0368,1,0,-0.933392,
0.0369,1,0,-0.933211,
0.037,1,0,-0.93303,
0.0371,1,0,-0.932849,
0.0372,1,0,-0.932668,
0.0373,1,0,-0.932487,
0.0374,1,0,-0.932306,
0.0375,1,0,-0.932125,
0.0376,1,0,-0.931944,
0.0377,1,0,-0.931763,
0.0378,1,0,-0.931582,
0.0379,1,0,-0.931401,
0.038,1,0,-0.93122,
0.0381,1,0,-0.931039,
0.0382,1,0,-0.930858,
0.0383,1,0,-0.930677,
0.0384,1,0,-0.930496,
0.0385,1,0,-0.930315,
0.0386,1,0,-0.930134,
0.0387,1,0,-0.929953,
0.0388,1,0,-0.929772,
0.0389,1,0,-0.929591,
0.039,1,0,-0.92941,
0.0391,1,0,-0.929229,
0.0392,1,0,-0.929048,
0.0393,1,0,-0.928867,
0.0394,1,0,-0.928686,
0.0395,1,0,-0.928505,
0.0396,1,0,-0.928324,
0.0397,1,0,-0.928143,
0.0398,1,0,-0.927962,
0.0399,1,0,-0.927781,
0.04,1,0,-0.9276,
0.0401,1,0,-0.927419,
0.0402,1,0,-0.927238,
0.0403,1,0,-0.927057,
0.0404,1,0,-0.926876,
0.0405,1,0,-0.926695,
0.0406,1,0,-0.926514,
0.0407,1,0,-0.926333,
0.0408,1,0,-0.926152,
0.0409,1,0,-0.925971,
0.041,1,0,-0.92579,
0.0411,1,0,-0.925609,
0.0412,1,0,-0.925428,
0.0413,1,0,-0.925247,
0.0414,1,0,-0.925066,
0.0415,1,0,-0.924885,
0.0416,1,0,-0.924704,
0.0417,1,0,-0.924523,
0.0418,1,0,-0.924342,
0.0419,1,0,-0.924161,
0.042,1,0,-0.92398,
0.0421,1,0,-0.923799,
0.0422,1,0,-0.923618,
0.0423,1,0,-0.923437,
0.0424,1,0,-0.923256,
0.0425,1,0,-0.923075,
0.0426,1,0,-0.922894,
0.0427,1,0,-0.922713,
0.0428,1,0,-0.922532,
0.0429,1,0,-0.922351,
0.043,1,0,-0.92217,
0.0431,1,0,-0.921989,
0.0432,1,0,-0.921808,
0.0433,1,0,-0.921627,
0.0434,1,0,-0.921446,
0.0435,1,0,-0.921265,
0.0436,1,0,-0.921084,
0.0437,1,0,-0.920903,
0.0438,1,0,-0.920722,
0.0439,1,0,-0.920541,
0.044,1,0,-0.92036,
0.0441,1,0,-0.920179,
0.0442,1,0,-0.919998,
0.0443,1,0,-0.919817,
0.0444,1,0,-0.919636,
0.0445,1,0,-0.919455,
0.0446,1,0,-0.919274,
0.0447,1,0,-0.919093,
0.0448,1,0,-0.918912,
0.0449,1,0,-0.918731,
0.045,1,0,-0.91855,
0.0451,1,0,-0.918369,
0.0452,1,0,-0.918188,
0.0453,1,0,-0.918007,
0.0454,1,0,-0.917826,
0.0455,1,0,-0.917645,
0.0456,1,0,-0.917464,
0.0457,1,0,-0.917283,
0.0458,1,0,-0.917102,
0.0459,1,0,-0.916921,
0.046,1,0,-0.91674,
0.0461,1,0,-0.916559,
0.0462,1,0,-0.916378,
0.0463,1,0,-0.916197,
0.0464,1,0,-0.916016,
0.0465,1,0,-0.915835,
0.0466,1,0,-0.915654,
0.0467,1,0,-0.915473,
0.0468,1,0,-0.915292,
0.0469,1,0,-0.915111,
0.047,1,0,-0.91493,
0.0471,1,0,-0.914749,
0.0472,1,0,-0.914568,
0.0473,1,0,-0.914387,
0.0474,1,0,-0.914206,
0.0475,1,0,-0.914025,
0.0476,1,0,-0.913844,
0.0477,1,0,-0.913663,
0.0478,1,0,-0.913482,
0.0479,1,0,-0.913301,
0.048,1,0,-0.91312,
0.0481,1,0,-0.912939,
0.0482,1,0,-0.912758,
0.0483,1,0,-0.912577,
0.0484,1,0,-0.912396,
0.0485,1,0,-0.912215,
0.0486,1,0,-0.912034,
0.0487,1,0,-0.911853,
0.0488,1,0,-0.911672,
0.0489,1,0,-0.911491,
0.049,1,0,-0.91131,
0.0491,1,0,-0.911129,
0.0492,1,0,-0.910948,
0.0493,1,0,-0.910767,
0.0494,1,0,-0.910586,
0.0495,1,0,-0.910405,
0.0496,1,0,-0.910224,
0.0497,1,0,-0.910043,
0.0498,1,0,-0.909862,
0.0499,1,0,-0.909681,
0.05,1,0,-0.9095,
0.0501,1,0,-0.909319,
0.0502,1,0,-0.909138,
0.0503,1,0,-0.908957,
0.0504,1,0,-0.908776,
0.0505,1,0,-0.908595,
0.0506,1,0,-0.908414,
0.0507,1,0,-0.908233,
0.0508,1,0,-0.908052,
0.0509,1,0,-0.907871,
0.051,1,0,-0.90769,
0.0511,1,0,-0.907509,
0.0512,1,0,-0.907328,
0.0513,1,0,-0.907147,
0.0514,1,0,-0.906966,
0.0515,1,0,-0.906785,
0.0516,1,0,-0.906604,
0.0517,1,0,-0.906423,
0.0518,1,0,-0.906242,
0.0519,1,0,-0.906061,
0.052,1,0,-0.90588,
0.0521,1,0,-0.905699,
0.0522,1,0,-0.905518,
0.0523,1,0,-0.905337,
0.0524,1,0,-0.905156,
0.0525,1,0,-0.904975,
0.0526,1,0,-0.904794,
0.0527,1,0,-0.904613,
0.0528,1,0,-0.904432,
0.0529,1,0,-0.904251,
0.053,1,0,-0.90407,
0.0531,1,0,-0.903889,
0.0532,1,0,-0.903708,
0.0533,1,0,-0.903527,
0.0534,1,0,-0.903346,
0.0535,1,0,-0.903165,
0.0536,1,0,-0.902984,
0.0537,1,0,-0.902803,
0.0538,1,0,-0.902622,
0.0539,1,0,-0.902441,
0.054,1,0,-0.90226,
0.0541,1,0,-0.902079,
0.0542,1,0,-0.901898,
0.0543,1,0,-0.901717,
0.0544,1,0,-0.901536,
0.0545,1,0,-0.901355,
0.0546,1,0,-0.901174,
0.0547,1,0,-0.900993,
0.0548,1,0,-0.900812,
0.0549,1,0,-0.900631,
0.055,1,0,-0.90045,
0.0551,1,0,-0.900269,
0.0552,1,0,-0.900088,
0.0553,1,0,-0.899907,
0.0554,1,0,-0.899726,
0.0555,1,0,-0.899545,
0.0556,1,0,-0.899364,
0.0557,1,0,-0.899183,
0.0558,1,0,-0.899002,
0.0559,1,0,-0.898821,
0.056,1,0,-0.89864,
0.0561,1,0,-0.898459,
0.0562,1,0,-0.898278,
0.0563,1,0,-0.898097,
0.0564,1,0,-0.897916,
0.0565,1,0,-0.897735,
0.0566,1,0,-0.897554,
0.0567,1,0,-0.897373,
0.0568,1,0,-0.897192,
0.0569,1,0,-0.897011,
0.057,1,0,-0.89683,
0.0571,1,0,-0.896649,
0.0572,1,0,-0.896468,
0.0573,1,0,-0.896287,
0.0574,1,0,-0.896106,
0.0575,1,0,-0.895925,
0.0576,1,0,-0.895744,
0.0577,1,0,-0.895563,
0.0578,1,0,-0.895382,
0.0579,1,0,-0.895201,
0.058,1,0,-0.89502,
0.0581,1,0,-0.894839,
0.0582,1,0,-0.894658,
0.0583,1,0,-0.894477,
0.0584,1,0,-0.894296,
0.0585,1,0,-0.894115,
0.0586,1,0,-0.893934,
0.0587,1,0,-0.893753,
0.0588,1,0,-0.893572,
0.0589,1,0,-0.893391,
0.059,1,0,-0.89321,
0.0591,1,0,-0.893029,
0.0592,1,0,-0.892848,
0.0593,1,0,-0.892667,
0.0594,1,0,-0.892486,
0.0595,1,0,-0.892305,
0.0596,1,0,-0.892124,
0.0597,1,0,-0.891943,
0.0598,1,0,-0.891762,
0.0599,1,0,-0.891581,
0.06,1,0,-0.8914,
0.0601,1,0,-0.891219,
0.0602,1,0,-0.891038,
0.0603,1,0,-0.890857,
0.0604,1,0,-0.890676,
0.0605,1,0,-0.890495,
0.0606,1,0,-0.890314,
0.0607,1,0,-0.890133,
0.0608,1,0,-0.889952,
0.0609,1,0,-0.889771,
0.061,1,0,-0.88959,
0.0611,1,0,-0.889409,
0.0612,1,0,-0.889228,
0.0613,1,0,-0.889047,
0.0614,1,0,-0.888866,
0.0615,1,0,-0.888685,
0.0616,1,0,-0.888504,
0.0617,1,0,-0.888323,
0.0618,1,0,-0.888142,
0.0619,1,0,-0.887961,
0.062,1,0,-0.88778,
0.0621,1,0,-0.887599,
0.0622,1,0,-0.887418,
0.0623,1,0,-0.887237,
0.0624,1,0,-0.887056,
0.0625,1,0,-0.886875,
0.0626,1,0,-0.886694,
0.0627,1,0,-0.886513,
0.0628,1,0,-0.886332,
0.0629,1,0,-0.886151,
0.063,1,0,-0.88597,
0.0631,1,0,-0.885789,
0.0632,1,0,-0.885608,
0.0633,1,0,-0.885427,
0.0634,1,0,-0.885246,
0.0635,1,0,-0.885065,
0.0636,1,0,-0.884884,
0.0637,1,0,-0.884703,
0.0638,1,0,-0.884522,
0.0639,1,0,-0.884341,
0.064,1,0,-0.88416,
0.0641,1,0,-0.883979,
0.0642,1,0,-0.883798,
0.0643,1,0,-0.883617,
0.0644,1,0,-0.883436,
0.0645,1,0,-0.883255,
0.0646,1,0,-0.883074,
0.0647,1,0,-0.882893,
0.0648,1,0,-0.882712,
0.0649,1,0,-0.882531,
0.065,1,0,-0.88235,
0.0651,1,0,-0.882169,
0.0652,1,0,-0.881988,
0.0653,1,0,-0.881807,
0.0654,1,0,-0.881626,
0.0655,1,0,-0.881445,
0.0656,1,0,-0.881264,
0.0657,1,0,-0.881083,
0.0658,1,0,-0.880902,
0.0659,1,0,-0.880721,
0.066,1,0,-0.88054,
0.0661,1,0,-0.880359,
0.0662,1,0,-0.880178,
0.0663,1,0,-0.879997,
0.0664,1,0,-0.879816,
0.0665,1,0,-0.879635,
0.0666,1,0,-0.879454,
0.0667,1,0,-0.879273,
0.0668,1,0,-0.879092,
0.0669,1,0,-0.878911,
0.067,1,0,-0.87873,
0.0671,1,0,-0.878549,
0.0672,1,0,-0.878368,
0.0673,1,0,-0.878187,
0.0674,1,0,-0.878006,
0.0675,1,0,-0.877825,
0.0676,1,0,-0.877644,
0.0677,1,0,-0.877463,
0.0678,1,0,-0.877282,
0.0679,1,0,-0.877101,
0.068,1,0,-0.87692,
0.0681,1,0,-0.876739,
0.0682,1,0,-0.876558,
0.0683,1,0,-0.876377,
0.0684,1,0,-0.876196,
0.0685,1,0,-0.876015,
0.0686,1,0,-0.875834,
0.0687,1,0,-0.875653,
0.0688,1,0,-0.875472,
0.0689,1,0,-0.875291,
0.069,1,0,-0.87511,
0.0691,1,0,-0.874929,
0.0692,1,0,-0.874748,
0.0693,1,0,-0.874567,
0.0694,1,0,-0.874386,
0.0695,1,0,-0.874205,
0.0696,1,0,-0.874024,
0.0697,1,0,-0.873843,
0.0698,1,0,-0.873662,
0.0699,1,0,-0.873481,
0.07,1,0,-0.8733,
0.0701,1,0,-0.873119,
0.0702,1,0,-0.872938,
0.0703,1,0,-0.872757,
0.0704,1,0,-0.872576,
0.0705,1,0,-0.872395,
0.0706,1,0,-0.872214,
0.0707,1,0,-0.872033,
0.0708,1,0,-0.871852,
0.0709,1,0,-0.871671,
0.071,1,0,-0.87149,
0.0711,1,0,-0.871309,
0.0712,1,0,-0.871128,
0.0713,1,0,-0.870947,
0.0714,1,0,-0.870766,
0.0715,1,0,-0.870585,
0.0716,1,0,-0.870404,
0.0717,1,0,-0.870223,
0.0718,1,0,-0.870042,
0.0719,1,0,-0.869861,
0.072,1,0,-0.86968,
0.0721,1,0,-0.869499,
0.0722,1,0,-0.869318,
0.0723,1,0,-0.869137,
0.0724,1,0,-0.868956,
0.0725,1,0,-0.868775,
0.0726,1,0,-0.868594,
0.0727,1,0,-0.868413,
0.0728,1,0,-0.868232,
0.0729,1,0,-0.868051,
0.073,1,0,-0.86787,
0.0731,1,0,-0.867689,
0.0732,1,0,-0.867508,
0.0733,1,0,-0.867327,
0.0734,1,0,-0.867146,
0.0735,1,0,-0.866965,
0.0736,1,0,-0.866784,
0.0737,1,0,-0.866603,
0.0738,1,0,-0.866422,
0.0739,1,0,-0.866241,
0.074,1,0,-0.86606,
0.0741,1,0,-0.865879,
0.0742,1,0,-0.865698,
0.0743,1,0,-0.865517,
0.0744,1,0,-0.865336,
0.0745,1,0,-0.865155,
0.0746,1,0,-0.864974,
0.0747,1,0,-0.864793,
0.0748,1,0,-0.864612,
0.0749,1,0,-0.864431,
0.075,1,0,-0.86425,
0.0751,1,0,-0.864069,
0.0752,1,0,-0.863888,
0.0753,1,0,-0.863707,
0.0754,1,0,-0.863526,
0.0755,1,0,-0.863345,
0.0756,1,0,-0.863164,
0.0757,1,0,-0.862983,
0.0758,1,0,-0.862802,
0.0759,1,0,-0.862621,
0.076,1,0,-0.86244,
0.0761,1,0,-0.862259,
0.0762,1,0,-0.862078,
0.0763,1,0,-0.861897,
0.0764,1,0,-0.861716,
0.0765,1,0,-0.861535,
0.0766,1,0,-0.861354,
0.0767,1,0,-0.861173,
0.0768,1,0,-0.860992,
0.0769,1,0,-0.860811,
0.077,1,0,-0.86063,
0.0771,1,0,-0.860449,
0.0772,1,0,-0.860268,
0.0773,1,0,-0.860087,
0.0774,1,0,-0.859906,
0.0775,1,0,-0.859725,
0.0776,1,0,-0.859544,
0.0777,1,0,-0.859363,
0.0778,1,0,-0.859182,
0.0779,1,0,-0.859001,
0.078,1,0,-0.85882,
0.0781,1,0,-0.858639,
0.0782,1,0,-0.858458,
0.0783,1,0,-0.858277,
0.0784,1,0,-0.858096,
0.0785,1,0,-0.857915,
0.0786,1,0,-0.857734,
0.0787,1,0,-0.857553,
0.0788,1,0,-0.857372,
0.0789,1,0,-0.857191,
0.079,1,0,-0.85701,
0.0791,1,0,-0.856829,
0.0792,1,0,-0.856648,
0.0793,1,0,-0.856467,
0.0794,1,0,-0.856286,
0.0795,1,0,-0.856105,
0.0796,1,0,-0.855924,
0.0797,1,0,-0.855743,
0.0798,1,0,-0.855562,
0.0799,1,0,-0.855381,
0.08,1,0,-0.8552,
0.0801,1,0,-0.855019,
0.0802,1,0,-0.854838,
0.0803,1,0,-0.854657,
0.0804,1,0,-0.854476,
0.0805,1,0,-0.854295,
0.0806,1,0,-0.854114,
0.0807,1,0,-0.853933,
0.0808,1,0,-0.853752,
0.0809,1,0,-0.853571,
0.081,1,0,-0.85339,
0.0811,1,0,-0.853209,
0.0812,1,0,-0.853028,
0.0813,1,0,-0.852847,
0.0814,1,0,-0.852666,
0.0815,1,0,-0.852485,
0.0816,1,0,-0.852304,
0.0817,1,0,-0.852123,
0.0818,1,0,-0.851942,
0.0819,1,0,-0.851761,
0.082,1,0,-0.85158,
0.0821,1,0,-0.851399,
0.0822,1,0,-0.851218,
0.0823,1,0,-0.851037,
0.0824,1,0,-0.850856,
0.0825,1,0,-0.850675,
0.0826,1,0,-0.850494,
0.0827,1,0,-0.850313,
0.0828,1,0,-0.850132,
0.0829,1,0,-0.849951,
0.083,1,0,-0.84977,
0.0831,1,0,-0.849589,
0.0832,1,0,-0.849408,
0.0833,1,0,-0.849227,
0.0834,1,0,-0.849046,
0.0835,1,0,-0.848865,
0.0836,1,0,-0.848684,
0.0837,1,0,-0.848503,
0.0838,1,0,-0.848322,
0.0839,1,0,-0.848141,
0.084,1,0,-0.84796,
0.0841,1,0,-0.847779,
0.0842,1,0,-0.847598,
0.0843,1,0,-0.847417,
0.0844,1,0,-0.847236,
0.0845,1,0,-0.847055,
0.0846,1,0,-0.846874,
0.0847,1,0,-0.846693,
0.0848,1,0,-0.846512,
0.0849,1,0,-0.846331,
0.085,1,0,-0.84615,
0.0851,1,0,-0.845969,
0.0852,1,0,-0.845788,
0.0853,1,0,-0.845607,
0.0854,1,0,-0.845426,
0.0855,1,0,-0.845245,
0.0856,1,0,-0.845064,
0.0857,1,0,-0.844883,
0.0858,1,0,-0.844702,
0.0859,1,0,-0.844521,
0.086,1,0,-0.84434,
0.0861,1,0,-0.844159,
0.0862,1,0,-0.843978,
0.0863,1,0,-0.843797,
0.0864,1,0,-0.843616,
0.0865,1,0,-0.843435,
0.0866,1,0,-0.843254,
0.0867,1,0,-0.843073,
0.0868,1,0,-0.842892,
0.0869,1,0,-0.842711,
0.087,1,0,-0.84253,
0.0871,1,0,-0.842349,
0.0872,1,0,-0.842168,
0.0873,1,0,-0.841987,
0.0874,1,0,-0.841806,
0.0875,1,0,-0.841625,
0.0876,1,0,-0.841444,
