Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0096,1,0,-0.988672,
0.0097,1,0,-0.988554,
0.0098,1,0,-0.988436,
0.0099,1,0,-0.988318,
0.01,1,0,-0.9882,
0.0101,1,0,-0.988082,
0.0102,1,0,-0.987964,
0.0103,1,0,-0.987846,
0.0104,1,0,-0.987728,
0.0105,1,0,-0.98761,
0.0106,1,0,-0.987492,
0.0107,1,0,-0.987374,
0.0108,1,0,-0.987256,
0.0109,1,0,-0.987138,
0.011,1,0,-0.98702,
0.0111,1,0,-0.986902,
0.0112,1,0,-0.986784,
0.0113,1,0,-0.986666,
0.0114,1,0,-0.986548,
0.0115,1,0,-0.98643,
0.0116,1,0,-0.986312,
0.0117,1,0,-0.986194,
0.0118,1,0,-0.986076,
0.0119,1,0,-0.985958,
0.012,1,0,-0.98584,
0.0121,1,0,-0.985722,
0.0122,1,0,-0.985604,
0.0123,1,0,-0.985486,
0.0124,1,0,-0.985368,
0.0125,1,0,-0.98525,
0.0126,1,0,-0.985132,
0.0127,1,0,-0.985014,
0.0128,1,0,-0.984896,
0.0129,1,0,-0.984778,
0.013,1,0,-0.98466,
0.0131,1,0,-0.984542,
0.0132,1,0,-0.984424,
0.0133,1,0,-0.984306,
0.0134,1,0,-0.984188,
0.0135,1,0,-0.98407,
0.0136,1,0,-0.983952,
0.0137,1,0,-0.983834,
0.0138,1,0,-0.983716,
0.0139,1,0,-0.983598,
0.014,1,0,-0.98348,
0.0141,1,0,-0.983362,
0.0142,1,0,-0.983244,
0.0143,1,0,-0.983126,
0.0144,1,0,-0.983008,
0.0145,1,0,-0.98289,
0.0146,1,0,-0.982772,
0.0147,1,0,-0.982654,
0.0148,1,0,-0.982536,
0.0149,1,0,-0.982418,
0.015,1,0,-0.9823,
0.0151,1,0,-0.982182,
0.0152,1,0,-0.982064,
0.0153,1,0,-0.981946,
0.0154,1,0,-0.981828,
0.0155,1,0,-0.98171,
0.0156,1,0,-0.981592,
0.0157,1,0,-0.981474,
0.0158,1,0,-0.981356,
0.0159,1,0,-0.981238,
0.016,1,0,-0.98112,
0.0161,1,0,-0.981002,
0.0162,1,0,-0.980884,
0.0163,1,0,-0.980766,
0.0164,1,0,-0.980648,
0.0165,1,0,-0.98053,
0.0166,1,0,-0.980412,
0.0167,1,0,-0.980294,
0.0168,1,0,-0.980176,
0.0169,1,0,-0.980058,
0.017,1,0,-0.97994,
0.0171,1,0,-0.979822,
0.0172,1,0,-0.979704,
0.0173,1,0,-0.979586,
0.0174,1,0,-0.979468,
0.0175,1,0,-0.97935,
0.0176,1,0,-0.979232,
0.0177,1,0,-0.979114,
0.0178,1,0,-0.978996,
0.0179,1,0,-0.978878,
0.018,1,0,-0.97876,
0.0181,1,0,-0.978642,
0.0182,1,0,-0.978524,
0.0183,1,0,-0.978406,
0.0184,1,0,-0.978288,
0.0185,1,0,-0.97817,
0.0186,1,0,-0.978052,
0.0187,1,0,-0.977934,
0.0188,1,0,-0.977816,
0.0189,1,0,-0.977698,
0.019,1,0,-0.97758,
0.0191,1,0,-0.977462,
0.0192,1,0,-0.977344,
0.0193,1,0,-0.977226,
0.0194,1,0,-0.977108,
0.0195,1,0,-0.97699,
0.0196,1,0,-0.976872,
0.0197,1,0,-0.976754,
0.0198,1,0,-0.976636,
0.0199,1,0,-0.976518,
0.02,1,0,-0.9764,
0.0201,1,0,-0.976282,
0.0202,1,0,-0.976164,
0.0203,1,0,-0.976046,
0.0204,1,0,-0.975928,
0.0205,1,0,-0.97581,
0.0206,1,0,-0.975692,
0.0207,1,0,-0.975574,
0.0208,1,0,-0.975456,
0.0209,1,0,-0.975338,
0.021,1,0,-0.97522,
0.0211,1,0,-0.975102,
0.0212,1,0,-0.974984,
0.0213,1,0,-0.974866,
0.0214,1,0,-0.974748,
0.0215,1,0,-0.97463,
0.0216,1,0,-0.974512,
0.0217,1,0,-0.974394,
0.0218,1,0,-0.974276,
0.0219,1,0,-0.974158,
0.022,1,0,-0.97404,
0.0221,1,0,-0.973922,
0.0222,1,0,-0.973804,
0.0223,1,0,-0.973686,
0.0224,1,0,-0.973568,
0.0225,1,0,-0.97345,
0.0226,1,0,-0.973332,
0.0227,1,0,-0.973214,
0.0228,1,0,-0.973096,
0.0229,1,0,-0.972978,
0.023,1,0,-0.97286,
0.0231,1,0,-0.972742,
0.0232,1,0,-0.972624,
0.0233,1,0,-0.972506,
0.0234,1,0,-0.972388,
0.0235,1,0,-0.97227,
0.0236,1,0,-0.972152,
0.0237,1,0,-0.972034,
0.0238,1,0,-0.971916,
0.0239,1,0,-0.971798,
0.024,1,0,-0.97168,
0.0241,1,0,-0.971562,
0.0242,1,0,-0.971444,
0.0243,1,0,-0.971326,
0.0244,1,0,-0.971208,
0.0245,1,0,-0.97109,
0.0246,1,0,-0.970972,
0.0247,1,0,-0.970854,
0.0248,1,0,-0.970736,
0.0249,1,0,-0.970618,
0.025,1,0,-0.9705,
0.0251,1,0,-0.970382,
0.0252,1,0,-0.970264,
0.0253,1,0,-0.970146,
0.0254,1,0,-0.970028,
0.0255,1,0,-0.96991,
0.0256,1,0,-0.969792,
0.0257,1,0,-0.969674,
0.0258,1,0,-0.969556,
0.0259,1,0,-0.969438,
0.026,1,0,-0.96932,
0.0261,1,0,-0.969202,
0.0262,1,0,-0.969084,
0.0263,1,0,-0.968966,
0.0264,1,0,-0.968848,
0.0265,1,0,-0.96873,
0.0266,1,0,-0.968612,
0.0267,1,0,-0.968494,
0.0268,1,0,-0.968376,
0.0269,1,0,-0.968258,
0.027,1,0,-0.96814,
0.0271,1,0,-0.968022,
0.0272,1,0,-0.967904,
0.0273,1,0,-0.967786,
0.0274,1,0,-0.967668,
0.0275,1,0,-0.96755,
0.0276,1,0,-0.967432,
0.0277,1,0,-0.967314,
0.0278,1,0,-0.967196,
0.0279,1,0,-0.967078,
0.028,1,0,-0.96696,
0.0281,1,0,-0.966842,
0.0282,1,0,-0.966724,
0.0283,1,0,-0.966606,
0.0284,1,0,-0.966488,
0.0285,1,0,-0.96637,
0.0286,1,0,-0.966252,
0.0287,1,0,-0.966134,
0.0288,1,0,-0.966016,
0.0289,1,0,-0.965898,
0.029,1,0,-0.96578,
0.0291,1,0,-0.965662,
0.0292,1,0,-0.965544,
0.0293,1,0,-0.965426,
0.0294,1,0,-0.965308,
0.0295,1,0,-0.96519,
0.0296,1,0,-0.965072,
0.0297,1,0,-0.964954,
0.0298,1,0,-0.964836,
0.0299,1,0,-0.964718,
0.03,1,0,-0.9646,
0.0301,1,0,-0.964482,
0.0302,1,0,-0.964364,
0.0303,1,0,-0.964246,
0.0304,1,0,-0.964128,
0.0305,1,0,-0.96401,
0.0306,1,0,-0.963892,
0.0307,1,0,-0.963774,
0.0308,1,0,-0.963656,
0.0309,1,0,-0.963538,
0.031,1,0,-0.96342,
0.0311,1,0,-0.963302,
0.0312,1,0,-0.963184,
0.0313,1,0,-0.963066,
0.0314,1,0,-0.962948,
0.0315,1,0,-0.96283,
0.0316,1,0,-0.962712,
0.0317,1,0,-0.962594,
0.0318,1,0,-0.962476,
0.0319,1,0,-0.962358,
0.032,1,0,-0.96224,
0.0321,1,0,-0.962122,
0.0322,1,0,-0.962004,
0.0323,1,0,-0.961886,
0.0324,1,0,-0.961768,
0.0325,1,0,-0.96165,
0.0326,1,0,-0.961532,
0.0327,1,0,-0.961414,
0.0328,1,0,-0.961296,
0.0329,1,0,-0.961178,
0.033,1,0,-0.96106,
0.0331,1,0,-0.960942,
0.0332,1,0,-0.960824,
0.0333,1,0,-0.960706,
0.0334,1,0,-0.960588,
0.0335,1,0,-0.96047,
0.0336,1,0,-0.960352,
0.0337,1,0,-0.960234,
0.0338,1,0,-0.960116,
0.0339,1,0,-0.959998,
0.034,1,0,-0.95988,
0.0341,1,0,-0.959762,
0.0342,1,0,-0.959644,
0.0343,1,0,-0.959526,
0.0344,1,0,-0.959408,
0.0345,1,0,-0.95929,
0.0346,1,0,-0.959172,
0.0347,1,0,-0.959054,
0.0348,1,0,-0.958936,
0.0349,1,0,-0.958818,
0.035,1,0,-0.9587,
0.0351,1,0,-0.958582,
0.0352,1,0,-0.958464,
0.0353,1,0,-0.958346,
0.0354,1,0,-0.958228,
0.0355,1,0,-0.95811,
0.0356,1,0,-0.957992,
0.0357,1,0,-0.957874,
0.0358,1,0,-0.957756,
0.0359,1,0,-0.957638,
0.036,1,0,-0.95752,
0.0361,1,0,-0.957402,
0.0362,1,0,-0.957284,
0.0363,1,0,-0.957166,
0.0364,1,0,-0.957048,
0.0365,1,0,-0.95693,
0.0366,1,0,-0.956812,
0.0367,1,0,-0.956694,
0.0368,1,0,-0.956576,
0.0369,1,0,-0.956458,
0.037,1,0,-0.95634,
0.0371,1,0,-0.956222,
0.0372,1,0,-0.956104,
0.0373,1,0,-0.955986,
0.0374,1,0,-0.955868,
0.0375,1,0,-0.95575,
0.0376,1,0,-0.955632,
0.0377,1,0,-0.955514,
0.0378,1,0,-0.955396,
0.0379,1,0,-0.955278,
0.038,1,0,-0.95516,
0.0381,1,0,-0.955042,
0.0382,1,0,-0.954924,
0.0383,1,0,-0.954806,
0.0384,1,0,-0.954688,
0.0385,1,0,-0.95457,
0.0386,1,0,-0.954452,
0.0387,1,0,-0.954334,
0.0388,1,0,-0.954216,
0.0389,1,0,-0.954098,
0.039,1,0,-0.95398,
0.0391,1,0,-0.953862,
0.0392,1,0,-0.953744,
0.0393,1,0,-0.953626,
0.0394,1,0,-0.953508,
0.0395,1,0,-0.95339,
0.0396,1,0,-0.953272,
0.0397,1,0,-0.953154,
0.0398,1,0,-0.953036,
0.0399,1,0,-0.952918,
0.04,1,0,-0.9528,
0.0401,1,0,-0.952682,
0.0402,1,0,-0.952564,
0.0403,1,0,-0.952446,
0.0404,1,0,-0.952328,
0.0405,1,0,-0.95221,
0.0406,1,0,-0.952092,
0.0407,1,0,-0.951974,
0.0408,1,0,-0.951856,
0.0409,1,0,-0.951738,
0.041,1,0,-0.95162,
0.0411,1,0,-0.951502,
0.0412,1,0,-0.951384,
0.0413,1,0,-0.951266,
0.0414,1,0,-0.951148,
0.0415,1,0,-0.95103,
0.0416,1,0,-0.950912,
0.0417,1,0,-0.950794,
0.0418,1,0,-0.950676,
0.0419,1,0,-0.950558,
0.042,1,0,-0.95044,
0.0421,1,0,-0.950322,
0.0422,1,0,-0.950204,
0.0423,1,0,-0.950086,
0.0424,1,0,-0.949968,
0.0425,1,0,-0.94985,
0.0426,1,0,-0.949732,
0.0427,1,0,-0.949614,
0.0428,1,0,-0.949496,
0.0429,1,0,-0.949378,
0.043,1,0,-0.94926,
0.0431,1,0,-0.949142,
0.0432,1,0,-0.949024,
0.0433,1,0,-0.948906,
0.0434,1,0,-0.948788,
0.0435,1,0,-0.94867,
0.0436,1,0,-0.948552,
0.0437,1,0,-0.948434,
0.0438,1,0,-0.948316,
0.0439,1,0,-0.948198,
0.044,1,0,-0.94808,
0.0441,1,0,-0.947962,
0.0442,1,0,-0.947844,
0.0443,1,0,-0.947726,
0.0444,1,0,-0.947608,
0.0445,1,0,-0.94749,
0.0446,1,0,-0.947372,
0.0447,1,0,-0.947254,
0.0448,1,0,-0.947136,
0.0449,1,0,-0.947018,
0.045,1,0,-0.9469,
0.0451,1,0,-0.946782,
0.0452,1,0,-0.946664,
0.0453,1,0,-0.946546,
0.0454,1,0,-0.946428,
0.0455,1,0,-0.94631,
0.0456,1,0,-0.946192,
0.0457,1,0,-0.946074,
0.0458,1,0,-0.945956,
0.0459,1,0,-0.945838,
0.046,1,0,-0.94572,
0.0461,1,0,-0.945602,
0.0462,1,0,-0.945484,
0.0463,1,0,-0.945366,
0.0464,1,0,-0.945248,
0.0465,1,0,-0.94513,
0.0466,1,0,-0.945012,
0.0467,1,0,-0.944894,
0.0468,1,0,-0.944776,
0.0469,1,0,-0.944658,
0.047,1,0,-0.94454,
0.0471,1,0,-0.944422,
0.0472,1,0,-0.944304,
0.0473,1,0,-0.944186,
0.0474,1,0,-0.944068,
0.0475,1,0,-0.94395,
0.0476,1,0,-0.943832,
0.0477,1,0,-0.943714,
0.0478,1,0,-0.943596,
0.0479,1,0,-0.943478,
0.048,1,0,-0.94336,
0.0481,1,0,-0.943242,
0.0482,1,0,-0.943124,
0.0483,1,0,-0.943006,
0.0484,1,0,-0.942888,
0.0485,1,0,-0.94277,
0.0486,1,0,-0.942652,
0.0487,1,0,-0.942534,
0.0488,1,0,-0.942416,
0.0489,1,0,-0.942298,
0.049,1,0,-0.94218,
0.0491,1,0,-0.942062,
0.0492,1,0,-0.941944,
0.0493,1,0,-0.941826,
0.0494,1,0,-0.941708,
0.0495,1,0,-0.94159,
0.0496,1,0,-0.941472,
0.0497,1,0,-0.941354,
0.0498,1,0,-0.941236,
0.0499,1,0,-0.941118,
0.05,1,0,-0.941,
0.0501,1,0,-0.940882,
0.0502,1,0,-0.940764,
0.0503,1,0,-0.940646,
0.0504,1,0,-0.940528,
0.0505,1,0,-0.94041,
0.0506,1,0,-0.940292,
0.0507,1,0,-0.940174,
0.0508,1,0,-0.940056,
0.0509,1,0,-0.939938,
0.051,1,0,-0.93982,
0.0511,1,0,-0.939702,
0.0512,1,0,-0.939584,
0.0513,1,0,-0.939466,
0.0514,1,0,-0.939348,
0.0515,1,0,-0.93923,
0.0516,1,0,-0.939112,
0.0517,1,0,-0.938994,
0.0518,1,0,-0.938876,
0.0519,1,0,-0.938758,
0.052,1,0,-0.93864,
0.0521,1,0,-0.938522,
0.0522,1,0,-0.938404,
0.0523,1,0,-0.938286,
0.0524,1,0,-0.938168,
0.0525,1,0,-0.93805,
0.0526,1,0,-0.937932,
0.0527,1,0,-0.937814,
0.0528,1,0,-0.937696,
0.0529,1,0,-0.937578,
0.053,1,0,-0.93746,
0.0531,1,0,-0.937342,
0.0532,1,0,-0.937224,
0.0533,1,0,-0.937106,
0.0534,1,0,-0.936988,
0.0535,1,0,-0.93687,
0.0536,1,0,-0.936752,
0.0537,1,0,-0.936634,
0.0538,1,0,-0.936516,
0.0539,1,0,-0.936398,
0.054,1,0,-0.93628,
0.0541,1,0,-0.936162,
0.0542,1,0,-0.936044,
0.0543,1,0,-0.935926,
0.0544,1,0,-0.935808,
0.0545,1,0,-0.93569,
0.0546,1,0,-0.935572,
0.0547,1,0,-0.935454,
0.0548,1,0,-0.935336,
0.0549,1,0,-0.935218,
0.055,1,0,-0.9351,
0.0551,1,0,-0.934982,
0.0552,1,0,-0.934864,
0.0553,1,0,-0.934746,
0.0554,1,0,-0.934628,
0.0555,1,0,-0.93451,
0.0556,1,0,-0.934392,
0.0557,1,0,-0.934274,
0.0558,1,0,-0.934156,
0.0559,1,0,-0.934038,
0.056,1,0,-0.93392,
0.0561,1,0,-0.933802,
0.0562,1,0,-0.933684,
0.0563,1,0,-0.933566,
0.0564,1,0,-0.933448,
0.0565,1,0,-0.93333,
0.0566,1,0,-0.933212,
0.0567,1,0,-0.933094,
0.0568,1,0,-0.932976,
0.0569,1,0,-0.932858,
0.057,1,0,-0.93274,
0.0571,1,0,-0.932622,
0.0572,1,0,-0.932504,
0.0573,1,0,-0.932386,
0.0574,1,0,-0.932268,
0.0575,1,0,-0.93215,
0.0576,1,0,-0.932032,
0.0577,1,0,-0.931914,
0.0578,1,0,-0.931796,
0.0579,1,0,-0.931678,
0.058,1,0,-0.93156,
0.0581,1,0,-0.931442,
0.0582,1,0,-0.931324,
0.0583,1,0,-0.931206,
0.0584,1,0,-0.931088,
0.0585,1,0,-0.93097,
0.0586,1,0,-0.930852,
0.0587,1,0,-0.930734,
0.0588,1,0,-0.930616,
0.0589,1,0,-0.930498,
0.059,1,0,-0.93038,
0.0591,1,0,-0.930262,
0.0592,1,0,-0.930144,
0.0593,1,0,-0.930026,
0.0594,1,0,-0.929908,
0.0595,1,0,-0.92979,
0.0596,1,0,-0.929672,
0.0597,1,0,-0.929554,
0.0598,1,0,-0.929436,
0.0599,1,0,-0.929318,
0.06,1,0,-0.9292,
0.0601,1,0,-0.929082,
0.0602,1,0,-0.928964,
0.0603,1,0,-0.928846,
0.0604,1,0,-0.928728,
0.0605,1,0,-0.92861,
0.0606,1,0,-0.928492,
0.0607,1,0,-0.928374,
0.0608,1,0,-0.928256,
0.0609,1,0,-0.928138,
0.061,1,0,-0.92802,
0.0611,1,0,-0.927902,
0.0612,1,0,-0.927784,
0.0613,1,0,-0.927666,
0.0614,1,0,-0.927548,
0.0615,1,0,-0.92743,
0.0616,1,0,-0.927312,
0.0617,1,0,-0.927194,
0.0618,1,0,-0.927076,
0.0619,1,0,-0.926958,
0.062,1,0,-0.92684,
0.0621,1,0,-0.926722,
0.0622,1,0,-0.926604,
0.0623,1,0,-0.926486,
0.0624,1,0,-0.926368,
0.0625,1,0,-0.92625,
0.0626,1,0,-0.926132,
0.0627,1,0,-0.926014,
0.0628,1,0,-0.925896,
0.0629,1,0,-0.925778,
0.063,1,0,-0.92566,
0.0631,1,0,-0.925542,
0.0632,1,0,-0.925424,
0.0633,1,0,-0.925306,
0.0634,1,0,-0.925188,
0.0635,1,0,-0.92507,
0.0636,1,0,-0.924952,
0.0637,1,0,-0.924834,
0.0638,1,0,-0.924716,
0.0639,1,0,-0.924598,
0.064,1,0,-0.92448,
0.0641,1,0,-0.924362,
0.0642,1,0,-0.924244,
0.0643,1,0,-0.924126,
0.0644,1,0,-0.924008,
0.0645,1,0,-0.92389,
0.0646,1,0,-0.923772,
0.0647,1,0,-0.923654,
0.0648,1,0,-0.923536,
0.0649,1,0,-0.923418,
0.065,1,0,-0.9233,
0.0651,1,0,-0.923182,
0.0652,1,0,-0.923064,
0.0653,1,0,-0.922946,
0.0654,1,0,-0.922828,
0.0655,1,0,-0.92271,
0.0656,1,0,-0.922592,
0.0657,1,0,-0.922474,
0.0658,1,0,-0.922356,
0.0659,1,0,-0.922238,
0.066,1,0,-0.92212,
0.0661,1,0,-0.922002,
0.0662,1,0,-0.921884,
0.0663,1,0,-0.921766,
0.0664,1,0,-0.921648,
0.0665,1,0,-0.92153,
0.0666,1,0,-0.921412,
0.0667,1,0,-0.921294,
0.0668,1,0,-0.921176,
0.0669,1,0,-0.921058,
0.067,1,0,-0.92094,
0.0671,1,0,-0.920822,
0.0672,1,0,-0.920704,
0.0673,1,0,-0.920586,
0.0674,1,0,-0.920468,
0.0675,1,0,-0.92035,
0.0676,1,0,-0.920232,
0.0677,1,0,-0.920114,
0.0678,1,0,-0.919996,
0.0679,1,0,-0.919878,
0.068,1,0,-0.91976,
0.0681,1,0,-0.919642,
0.0682,1,0,-0.919524,
0.0683,1,0,-0.919406,
0.0684,1,0,-0.919288,
0.0685,1,0,-0.91917,
0.0686,1,0,-0.919052,
0.0687,1,0,-0.918934,
0.0688,1,0,-0.918816,
0.0689,1,0,-0.918698,
0.069,1,0,-0.91858,
0.0691,1,0,-0.918462,
0.0692,1,0,-0.918344,
0.0693,1,0,-0.918226,
0.0694,1,0,-0.918108,
0.0695,1,0,-0.91799,
0.0696,1,0,-0.917872,
0.0697,1,0,-0.917754,
0.0698,1,0,-0.917636,
0.0699,1,0,-0.917518,
0.07,1,0,-0.9174,
0.0701,1,0,-0.917282,
0.0702,1,0,-0.917164,
0.0703,1,0,-0.917046,
0.0704,1,0,-0.916928,
0.0705,1,0,-0.91681,
0.0706,1,0,-0.916692,
0.0707,1,0,-0.916574,
0.0708,1,0,-0.916456,
0.0709,1,0,-0.916338,
0.071,1,0,-0.91622,
0.0711,1,0,-0.916102,
0.0712,1,0,-0.915984,
0.0713,1,0,-0.915866,
0.0714,1,0,-0.915748,
0.0715,1,0,-0.91563,
0.0716,1,0,-0.915512,
0.0717,1,0,-0.915394,
0.0718,1,0,-0.915276,
0.0719,1,0,-0.915158,
0.072,1,0,-0.91504,
0.0721,1,0,-0.914922,
0.0722,1,0,-0.914804,
0.0723,1,0,-0.914686,
0.0724,1,0,-0.914568,
0.0725,1,0,-0.91445,
0.0726,1,0,-0.914332,
0.0727,1,0,-0.914214,
0.0728,1,0,-0.914096,
0.0729,1,0,-0.913978,
0.073,1,0,-0.91386,
0.0731,1,0,-0.913742,
0.0732,1,0,-0.913624,
0.0733,1,0,-0.913506,
0.0734,1,0,-0.913388,
0.0735,1,0,-0.91327,
0.0736,1,0,-0.913152,
0.0737,1,0,-0.913034,
0.0738,1,0,-0.912916,
0.0739,1,0,-0.912798,
0.074,1,0,-0.91268,
0.0741,1,0,-0.912562,
0.0742,1,0,-0.912444,
0.0743,1,0,-0.912326,
0.0744,1,0,-0.912208,
0.0745,1,0,-0.91209,
0.0746,1,0,-0.911972,
0.0747,1,0,-0.911854,
0.0748,1,0,-0.911736,
0.0749,1,0,-0.911618,
0.075,1,0,-0.9115,
0.0751,1,0,-0.911382,
0.0752,1,0,-0.911264,
0.0753,1,0,-0.911146,
0.0754,1,0,-0.911028,
0.0755,1,0,-0.91091,
0.0756,1,0,-0.910792,
0.0757,1,0,-0.910674,
0.0758,1,0,-0.910556,
0.0759,1,0,-0.910438,
0.076,1,0,-0.91032,
0.0761,1,0,-0.910202,
0.0762,1,0,-0.910084,
0.0763,1,0,-0.909966,
0.0764,1,0,-0.909848,
0.0765,1,0,-0.90973,
0.0766,1,0,-0.909612,
0.0767,1,0,-0.909494,
0.0768,1,0,-0.909376,
0.0769,1,0,-0.909258,
0.077,1,0,-0.90914,
0.0771,1,0,-0.909022,
0.0772,1,0,-0.908904,
0.0773,1,0,-0.908786,
0.0774,1,0,-0.908668,
0.0775,1,0,-0.90855,
0.0776,1,0,-0.908432,
0.0777,1,0,-0.908314,
0.0778,1,0,-0.908196,
0.0779,1,0,-0.908078,
0.078,1,0,-0.90796,
0.0781,1,0,-0.907842,
0.0782,1,0,-0.907724,
0.0783,1,0,-0.907606,
0.0784,1,0,-0.907488,
0.0785,1,0,-0.90737,
0.0786,1,0,-0.907252,
0.0787,1,0,-0.907134,
0.0788,1,0,-0.907016,
0.0789,1,0,-0.906898,
0.079,1,0,-0.90678,
0.0791,1,0,-0.906662,
0.0792,1,0,-0.906544,
0.0793,1,0,-0.906426,
0.0794,1,0,-0.906308,
0.0795,1,0,-0.90619,
0.0796,1,0,-0.906072,
0.0797,1,0,-0.905954,
0.0798,1,0,-0.905836,
0.0799,1,0,-0.905718,
0.08,1,0,-0.9056,
0.0801,1,0,-0.905482,
0.0802,1,0,-0.905364,
0.0803,1,0,-0.905246,
0.0804,1,0,-0.905128,
0.0805,1,0,-0.90501,
0.0806,1,0,-0.904892,
0.0807,1,0,-0.904774,
0.0808,1,0,-0.904656,
0.0809,1,0,-0.904538,
0.081,1,0,-0.90442,
0.0811,1,0,-0.904302,
0.0812,1,0,-0.904184,
0.0813,1,0,-0.904066,
0.0814,1,0,-0.903948,
0.0815,1,0,-0.90383,
0.0816,1,0,-0.903712,
0.0817,1,0,-0.903594,
0.0818,1,0,-0.903476,
0.0819,1,0,-0.903358,
0.082,1,0,-0.90324,
0.0821,1,0,-0.903122,
0.0822,1,0,-0.903004,
0.0823,1,0,-0.902886,
0.0824,1,0,-0.902768,
0.0825,1,0,-0.90265,
0.0826,1,0,-0.902532,
0.0827,1,0,-0.902414,
0.0828,1,0,-0.902296,
0.0829,1,0,-0.902178,
0.083,1,0,-0.90206,
0.0831,1,0,-0.901942,
0.0832,1,0,-0.901824,
0.0833,1,0,-0.901706,
0.0834,1,0,-0.901588,
0.0835,1,0,-0.90147,
0.0836,1,0,-0.901352,
0.0837,1,0,-0.901234,
0.0838,1,0,-0.901116,
0.0839,1,0,-0.900998,
0.084,1,0,-0.90088,
0.0841,1,0,-0.900762,
0.0842,1,0,-0.900644,
0.0843,1,0,-0.900526,
0.0844,1,0,-0.900408,
0.0845,1,0,-0.90029,
0.0846,1,0,-0.900172,
0.0847,1,0,-0.900054,
0.0848,1,0,-0.899936,
0.0849,1,0,-0.899818,
0.085,1,0,-0.8997,
0.0851,1,0,-0.899582,
0.0852,1,0,-0.899464,
0.0853,1,0,-0.899346,
0.0854,1,0,-0.899228,
0.0855,1,0,-0.89911,
0.0856,1,0,-0.898992,
0.0857,1,0,-0.898874,
0.0858,1,0,-0.898756,
0.0859,1,0,-0.898638,
0.086,1,0,-0.89852,
0.0861,1,0,-0.898402,
0.0862,1,0,-0.898284,
0.0863,1,0,-0.898166,
0.0864,1,0,-0.898048,
0.0865,1,0,-0.89793,
0.0866,1,0,-0.897812,
0.0867,1,0,-0.897694,
0.0868,1,0,-0.897576,
0.0869,1,0,-0.897458,
0.087,1,0,-0.89734,
0.0871,1,0,-0.897222,
0.0872,1,0,-0.897104,
0.0873,1,0,-0.896986,
0.0874,1,0,-0.896868,
0.0875,1,0,-0.89675,
0.0876,1,0,-0.896632,
