Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.014,1,0,-0.98474,
0.0141,1,0,-0.984631,
0.0142,1,0,-0.984522,
0.0143,1,0,-0.984413,
0.0144,1,0,-0.984304,
0.0145,1,0,-0.984195,
0.0146,1,0,-0.984086,
0.0147,1,0,-0.983977,
0.0148,1,0,-0.983868,
0.0149,1,0,-0.983759,
0.015,1,0,-0.98365,
0.0151,1,0,-0.983541,
0.0152,1,0,-0.983432,
0.0153,1,0,-0.983323,
0.0154,1,0,-0.983214,
0.0155,1,0,-0.983105,
0.0156,1,0,-0.982996,
0.0157,1,0,-0.982887,
0.0158,1,0,-0.982778,
0.0159,1,0,-0.982669,
0.016,1,0,-0.98256,
0.0161,1,0,-0.982451,
0.0162,1,0,-0.982342,
0.0163,1,0,-0.982233,
0.0164,1,0,-0.982124,
0.0165,1,0,-0.982015,
0.0166,1,0,-0.981906,
0.0167,1,0,-0.981797,
0.0168,1,0,-0.981688,
0.0169,1,0,-0.981579,
0.017,1,0,-0.98147,
0.0171,1,0,-0.981361,
0.0172,1,0,-0.981252,
0.0173,1,0,-0.981143,
0.0174,1,0,-0.981034,
0.0175,1,0,-0.980925,
0.0176,1,0,-0.980816,
0.0177,1,0,-0.980707,
0.0178,1,0,-0.980598,
0.0179,1,0,-0.980489,
0.018,1,0,-0.98038,
0.0181,1,0,-0.980271,
0.0182,1,0,-0.980162,
0.0183,1,0,-0.980053,
0.0184,1,0,-0.979944,
0.0185,1,0,-0.979835,
0.0186,1,0,-0.979726,
0.0187,1,0,-0.979617,
0.0188,1,0,-0.979508,
0.0189,1,0,-0.979399,
0.019,1,0,-0.97929,
0.0191,1,0,-0.979181,
0.0192,1,0,-0.979072,
0.0193,1,0,-0.978963,
0.0194,1,0,-0.978854,
0.0195,1,0,-0.978745,
0.0196,1,0,-0.978636,
0.0197,1,0,-0.978527,
0.0198,1,0,-0.978418,
0.0199,1,0,-0.978309,
0.02,1,0,-0.9782,
0.0201,1,0,-0.978091,
0.0202,1,0,-0.977982,
0.0203,1,0,-0.977873,
0.0204,1,0,-0.977764,
0.0205,1,0,-0.977655,
0.0206,1,0,-0.977546,
0.0207,1,0,-0.977437,
0.0208,1,0,-0.977328,
0.0209,1,0,-0.977219,
0.021,1,0,-0.97711,
0.0211,1,0,-0.977001,
0.0212,1,0,-0.976892,
0.0213,1,0,-0.976783,
0.0214,1,0,-0.976674,
0.0215,1,0,-0.976565,
0.0216,1,0,-0.976456,
0.0217,1,0,-0.976347,
0.0218,1,0,-0.976238,
0.0219,1,0,-0.976129,
0.022,1,0,-0.97602,
0.0221,1,0,-0.975911,
0.0222,1,0,-0.975802,
0.0223,1,0,-0.975693,
0.0224,1,0,-0.975584,
0.0225,1,0,-0.975475,
0.0226,1,0,-0.975366,
0.0227,1,0,-0.975257,
0.0228,1,0,-0.975148,
0.0229,1,0,-0.975039,
0.023,1,0,-0.97493,
0.0231,1,0,-0.974821,
0.0232,1,0,-0.974712,
0.0233,1,0,-0.974603,
0.0234,1,0,-0.974494,
0.0235,1,0,-0.974385,
0.0236,1,0,-0.974276,
0.0237,1,0,-0.974167,
0.0238,1,0,-0.974058,
0.0239,1,0,-0.973949,
0.024,1,0,-0.97384,
0.0241,1,0,-0.973731,
0.0242,1,0,-0.973622,
0.0243,1,0,-0.973513,
0.0244,1,0,-0.973404,
0.0245,1,0,-0.973295,
0.0246,1,0,-0.973186,
0.0247,1,0,-0.973077,
0.0248,1,0,-0.972968,
0.0249,1,0,-0.972859,
0.025,1,0,-0.97275,
0.0251,1,0,-0.972641,
0.0252,1,0,-0.972532,
0.0253,1,0,-0.972423,
0.0254,1,0,-0.972314,
0.0255,1,0,-0.972205,
0.0256,1,0,-0.972096,
0.0257,1,0,-0.971987,
0.0258,1,0,-0.971878,
0.0259,1,0,-0.971769,
0.026,1,0,-0.97166,
0.0261,1,0,-0.971551,
0.0262,1,0,-0.971442,
0.0263,1,0,-0.971333,
0.0264,1,0,-0.971224,
0.0265,1,0,-0.971115,
0.0266,1,0,-0.971006,
0.0267,1,0,-0.970897,
0.0268,1,0,-0.970788,
0.0269,1,0,-0.970679,
0.027,1,0,-0.97057,
0.0271,1,0,-0.970461,
0.0272,1,0,-0.970352,
0.0273,1,0,-0.970243,
0.0274,1,0,-0.970134,
0.0275,1,0,-0.970025,
0.0276,1,0,-0.969916,
0.0277,1,0,-0.969807,
0.0278,1,0,-0.969698,
0.0279,1,0,-0.969589,
0.028,1,0,-0.96948,
0.0281,1,0,-0.969371,
0.0282,1,0,-0.969262,
0.0283,1,0,-0.969153,
0.0284,1,0,-0.969044,
0.0285,1,0,-0.968935,
0.0286,1,0,-0.968826,
0.0287,1,0,-0.968717,
0.0288,1,0,-0.968608,
0.0289,1,0,-0.968499,
0.029,1,0,-0.96839,
0.0291,1,0,-0.968281,
0.0292,1,0,-0.968172,
0.0293,1,0,-0.968063,
0.0294,1,0,-0.967954,
0.0295,1,0,-0.967845,
0.0296,1,0,-0.967736,
0.0297,1,0,-0.967627,
0.0298,1,0,-0.967518,
0.0299,1,0,-0.967409,
0.03,1,0,-0.9673,
0.0301,1,0,-0.967191,
0.0302,1,0,-0.967082,
0.0303,1,0,-0.966973,
0.0304,1,0,-0.966864,
0.0305,1,0,-0.966755,
0.0306,1,0,-0.966646,
0.0307,1,0,-0.966537,
0.0308,1,0,-0.966428,
0.0309,1,0,-0.966319,
0.031,1,0,-0.96621,
0.0311,1,0,-0.966101,
0.0312,1,0,-0.965992,
0.0313,1,0,-0.965883,
0.0314,1,0,-0.965774,
0.0315,1,0,-0.965665,
0.0316,1,0,-0.965556,
0.0317,1,0,-0.965447,
0.0318,1,0,-0.965338,
0.0319,1,0,-0.965229,
0.032,1,0,-0.96512,
0.0321,1,0,-0.965011,
0.0322,1,0,-0.964902,
0.0323,1,0,-0.964793,
0.0324,1,0,-0.964684,
0.0325,1,0,-0.964575,
0.0326,1,0,-0.964466,
0.0327,1,0,-0.964357,
0.0328,1,0,-0.964248,
0.0329,1,0,-0.964139,
0.033,1,0,-0.96403,
0.0331,1,0,-0.963921,
0.0332,1,0,-0.963812,
0.0333,1,0,-0.963703,
0.0334,1,0,-0.963594,
0.0335,1,0,-0.963485,
0.0336,1,0,-0.963376,
0.0337,1,0,-0.963267,
0.0338,1,0,-0.963158,
0.0339,1,0,-0.963049,
0.034,1,0,-0.96294,
0.0341,1,0,-0.962831,
0.0342,1,0,-0.962722,
0.0343,1,0,-0.962613,
0.0344,1,0,-0.962504,
0.0345,1,0,-0.962395,
0.0346,1,0,-0.962286,
0.0347,1,0,-0.962177,
0.0348,1,0,-0.962068,
0.0349,1,0,-0.961959,
0.035,1,0,-0.96185,
0.0351,1,0,-0.961741,
0.0352,1,0,-0.961632,
0.0353,1,0,-0.961523,
0.0354,1,0,-0.961414,
0.0355,1,0,-0.961305,
0.0356,1,0,-0.961196,
0.0357,1,0,-0.961087,
0.0358,1,0,-0.960978,
0.0359,1,0,-0.960869,
0.036,1,0,-0.96076,
0.0361,1,0,-0.960651,
0.0362,1,0,-0.960542,
0.0363,1,0,-0.960433,
0.0364,1,0,-0.960324,
0.0365,1,0,-0.960215,
0.0366,1,0,-0.960106,
0.0367,1,0,-0.959997,
0.0368,1,0,-0.959888,
0.0369,1,0,-0.959779,
0.037,1,0,-0.95967,
0.0371,1,0,-0.959561,
0.0372,1,0,-0.959452,
0.0373,1,0,-0.959343,
0.0374,1,0,-0.959234,
0.0375,1,0,-0.959125,
0.0376,1,0,-0.959016,
0.0377,1,0,-0.958907,
0.0378,1,0,-0.958798,
0.0379,1,0,-0.958689,
0.038,1,0,-0.95858,
0.0381,1,0,-0.958471,
0.0382,1,0,-0.958362,
0.0383,1,0,-0.958253,
0.0384,1,0,-0.958144,
0.0385,1,0,-0.958035,
0.0386,1,0,-0.957926,
0.0387,1,0,-0.957817,
0.0388,1,0,-0.957708,
0.0389,1,0,-0.957599,
0.039,1,0,-0.95749,
0.0391,1,0,-0.957381,
0.0392,1,0,-0.957272,
0.0393,1,0,-0.957163,
0.0394,1,0,-0.957054,
0.0395,1,0,-0.956945,
0.0396,1,0,-0.956836,
0.0397,1,0,-0.956727,
0.0398,1,0,-0.956618,
0.0399,1,0,-0.956509,
0.04,1,0,-0.9564,
0.0401,1,0,-0.956291,
0.0402,1,0,-0.956182,
0.0403,1,0,-0.956073,
0.0404,1,0,-0.955964,
0.0405,1,0,-0.955855,
0.0406,1,0,-0.955746,
0.0407,1,0,-0.955637,
0.0408,1,0,-0.955528,
0.0409,1,0,-0.955419,
0.041,1,0,-0.95531,
0.0411,1,0,-0.955201,
0.0412,1,0,-0.955092,
0.0413,1,0,-0.954983,
0.0414,1,0,-0.954874,
0.0415,1,0,-0.954765,
0.0416,1,0,-0.954656,
0.0417,1,0,-0.954547,
0.0418,1,0,-0.954438,
0.0419,1,0,-0.954329,
0.042,1,0,-0.95422,
0.0421,1,0,-0.954111,
0.0422,1,0,-0.954002,
0.0423,1,0,-0.953893,
0.0424,1,0,-0.953784,
0.0425,1,0,-0.953675,
0.0426,1,0,-0.953566,
0.0427,1,0,-0.953457,
0.0428,1,0,-0.953348,
0.0429,1,0,-0.953239,
0.043,1,0,-0.95313,
0.0431,1,0,-0.953021,
0.0432,1,0,-0.952912,
0.0433,1,0,-0.952803,
0.0434,1,0,-0.952694,
0.0435,1,0,-0.952585,
0.0436,1,0,-0.952476,
0.0437,1,0,-0.952367,
0.0438,1,0,-0.952258,
0.0439,1,0,-0.952149,
0.044,1,0,-0.95204,
0.0441,1,0,-0.951931,
0.0442,1,0,-0.951822,
0.0443,1,0,-0.951713,
0.0444,1,0,-0.951604,
0.0445,1,0,-0.951495,
0.0446,1,0,-0.951386,
0.0447,1,0,-0.951277,
0.0448,1,0,-0.951168,
0.0449,1,0,-0.951059,
0.045,1,0,-0.95095,
0.0451,1,0,-0.950841,
0.0452,1,0,-0.950732,
0.0453,1,0,-0.950623,
0.0454,1,0,-0.950514,
0.0455,1,0,-0.950405,
0.0456,1,0,-0.950296,
0.0457,1,0,-0.950187,
0.0458,1,0,-0.950078,
0.0459,1,0,-0.949969,
0.046,1,0,-0.94986,
0.0461,1,0,-0.949751,
0.0462,1,0,-0.949642,
0.0463,1,0,-0.949533,
0.0464,1,0,-0.949424,
0.0465,1,0,-0.949315,
0.0466,1,0,-0.949206,
0.0467,1,0,-0.949097,
0.0468,1,0,-0.948988,
0.0469,1,0,-0.948879,
0.047,1,0,-0.94877,
0.0471,1,0,-0.948661,
0.0472,1,0,-0.948552,
0.0473,1,0,-0.948443,
0.0474,1,0,-0.948334,
0.0475,1,0,-0.948225,
0.0476,1,0,-0.948116,
0.0477,1,0,-0.948007,
0.0478,1,0,-0.947898,
0.0479,1,0,-0.947789,
0.048,1,0,-0.94768,
0.0481,1,0,-0.947571,
0.0482,1,0,-0.947462,
0.0483,1,0,-0.947353,
0.0484,1,0,-0.947244,
0.0485,1,0,-0.947135,
0.0486,1,0,-0.947026,
0.0487,1,0,-0.946917,
0.0488,1,0,-0.946808,
0.0489,1,0,-0.946699,
0.049,1,0,-0.94659,
0.0491,1,0,-0.946481,
0.0492,1,0,-0.946372,
0.0493,1,0,-0.946263,
0.0494,1,0,-0.946154,
0.0495,1,0,-0.946045,
0.0496,1,0,-0.945936,
0.0497,1,0,-0.945827,
0.0498,1,0,-0.945718,
0.0499,1,0,-0.945609,
0.05,1,0,-0.9455,
0.0501,1,0,-0.945391,
0.0502,1,0,-0.945282,
0.0503,1,0,-0.945173,
0.0504,1,0,-0.945064,
0.0505,1,0,-0.944955,
0.0506,1,0,-0.944846,
0.0507,1,0,-0.944737,
0.0508,1,0,-0.944628,
0.0509,1,0,-0.944519,
0.051,1,0,-0.94441,
0.0511,1,0,-0.944301,
0.0512,1,0,-0.944192,
0.0513,1,0,-0.944083,
0.0514,1,0,-0.943974,
0.0515,1,0,-0.943865,
0.0516,1,0,-0.943756,
0.0517,1,0,-0.943647,
0.0518,1,0,-0.943538,
0.0519,1,0,-0.943429,
0.052,1,0,-0.94332,
0.0521,1,0,-0.943211,
0.0522,1,0,-0.943102,
0.0523,1,0,-0.942993,
0.0524,1,0,-0.942884,
0.0525,1,0,-0.942775,
0.0526,1,0,-0.942666,
0.0527,1,0,-0.942557,
0.0528,1,0,-0.942448,
0.0529,1,0,-0.942339,
0.053,1,0,-0.94223,
0.0531,1,0,-0.942121,
0.0532,1,0,-0.942012,
0.0533,1,0,-0.941903,
0.0534,1,0,-0.941794,
0.0535,1,0,-0.941685,
0.0536,1,0,-0.941576,
0.0537,1,0,-0.941467,
0.0538,1,0,-0.941358,
0.0539,1,0,-0.941249,
0.054,1,0,-0.94114,
0.0541,1,0,-0.941031,
0.0542,1,0,-0.940922,
0.0543,1,0,-0.940813,
0.0544,1,0,-0.940704,
0.0545,1,0,-0.940595,
0.0546,1,0,-0.940486,
0.0547,1,0,-0.940377,
0.0548,1,0,-0.940268,
0.0549,1,0,-0.940159,
0.055,1,0,-0.94005,
0.0551,1,0,-0.939941,
0.0552,1,0,-0.939832,
0.0553,1,0,-0.939723,
0.0554,1,0,-0.939614,
0.0555,1,0,-0.939505,
0.0556,1,0,-0.939396,
0.0557,1,0,-0.939287,
0.0558,1,0,-0.939178,
0.0559,1,0,-0.939069,
0.056,1,0,-0.93896,
0.0561,1,0,-0.938851,
0.0562,1,0,-0.938742,
0.0563,1,0,-0.938633,
0.0564,1,0,-0.938524,
0.0565,1,0,-0.938415,
0.0566,1,0,-0.938306,
0.0567,1,0,-0.938197,
0.0568,1,0,-0.938088,
0.0569,1,0,-0.937979,
0.057,1,0,-0.93787,
0.0571,1,0,-0.937761,
0.0572,1,0,-0.937652,
0.0573,1,0,-0.937543,
0.0574,1,0,-0.937434,
0.0575,1,0,-0.937325,
0.0576,1,0,-0.937216,
0.0577,1,0,-0.937107,
0.0578,1,0,-0.936998,
0.0579,1,0,-0.936889,
0.058,1,0,-0.93678,
0.0581,1,0,-0.936671,
0.0582,1,0,-0.936562,
0.0583,1,0,-0.936453,
0.0584,1,0,-0.936344,
0.0585,1,0,-0.936235,
0.0586,1,0,-0.936126,
0.0587,1,0,-0.936017,
0.0588,1,0,-0.935908,
0.0589,1,0,-0.935799,
0.059,1,0,-0.93569,
0.0591,1,0,-0.935581,
0.0592,1,0,-0.935472,
0.0593,1,0,-0.935363,
0.0594,1,0,-0.935254,
0.0595,1,0,-0.935145,
0.0596,1,0,-0.935036,
0.0597,1,0,-0.934927,
0.0598,1,0,-0.934818,
0.0599,1,0,-0.934709,
0.06,1,0,-0.9346,
0.0601,1,0,-0.934491,
0.0602,1,0,-0.934382,
0.0603,1,0,-0.934273,
0.0604,1,0,-0.934164,
0.0605,1,0,-0.934055,
0.0606,1,0,-0.933946,
0.0607,1,0,-0.933837,
0.0608,1,0,-0.933728,
0.0609,1,0,-0.933619,
0.061,1,0,-0.93351,
0.0611,1,0,-0.933401,
0.0612,1,0,-0.933292,
0.0613,1,0,-0.933183,
0.0614,1,0,-0.933074,
0.0615,1,0,-0.932965,
0.0616,1,0,-0.932856,
0.0617,1,0,-0.932747,
0.0618,1,0,-0.932638,
0.0619,1,0,-0.932529,
0.062,1,0,-0.93242,
0.0621,1,0,-0.932311,
0.0622,1,0,-0.932202,
0.0623,1,0,-0.932093,
0.0624,1,0,-0.931984,
0.0625,1,0,-0.931875,
0.0626,1,0,-0.931766,
0.0627,1,0,-0.931657,
0.0628,1,0,-0.931548,
0.0629,1,0,-0.931439,
0.063,1,0,-0.93133,
0.0631,1,0,-0.931221,
0.0632,1,0,-0.931112,
0.0633,1,0,-0.931003,
0.0634,1,0,-0.930894,
0.0635,1,0,-0.930785,
0.0636,1,0,-0.930676,
0.0637,1,0,-0.930567,
0.0638,1,0,-0.930458,
0.0639,1,0,-0.930349,
0.064,1,0,-0.93024,
0.0641,1,0,-0.930131,
0.0642,1,0,-0.930022,
0.0643,1,0,-0.929913,
0.0644,1,0,-0.929804,
0.0645,1,0,-0.929695,
0.0646,1,0,-0.929586,
0.0647,1,0,-0.929477,
0.0648,1,0,-0.929368,
0.0649,1,0,-0.929259,
0.065,1,0,-0.92915,
0.0651,1,0,-0.929041,
0.0652,1,0,-0.928932,
0.0653,1,0,-0.928823,
0.0654,1,0,-0.928714,
0.0655,1,0,-0.928605,
0.0656,1,0,-0.928496,
0.0657,1,0,-0.928387,
0.0658,1,0,-0.928278,
0.0659,1,0,-0.928169,
0.066,1,0,-0.92806,
0.0661,1,0,-0.927951,
0.0662,1,0,-0.927842,
0.0663,1,0,-0.927733,
0.0664,1,0,-0.927624,
0.0665,1,0,-0.927515,
0.0666,1,0,-0.927406,
0.0667,1,0,-0.927297,
0.0668,1,0,-0.927188,
0.0669,1,0,-0.927079,
0.067,1,0,-0.92697,
0.0671,1,0,-0.926861,
0.0672,1,0,-0.926752,
0.0673,1,0,-0.926643,
0.0674,1,0,-0.926534,
0.0675,1,0,-0.926425,
0.0676,1,0,-0.926316,
0.0677,1,0,-0.926207,
0.0678,1,0,-0.926098,
0.0679,1,0,-0.925989,
0.068,1,0,-0.92588,
0.0681,1,0,-0.925771,
0.0682,1,0,-0.925662,
0.0683,1,0,-0.925553,
0.0684,1,0,-0.925444,
0.0685,1,0,-0.925335,
0.0686,1,0,-0.925226,
0.0687,1,0,-0.925117,
0.0688,1,0,-0.925008,
0.0689,1,0,-0.924899,
0.069,1,0,-0.92479,
0.0691,1,0,-0.924681,
0.0692,1,0,-0.924572,
0.0693,1,0,-0.924463,
0.0694,1,0,-0.924354,
0.0695,1,0,-0.924245,
0.0696,1,0,-0.924136,
0.0697,1,0,-0.924027,
0.0698,1,0,-0.923918,
0.0699,1,0,-0.923809,
0.07,1,0,-0.9237,
0.0701,1,0,-0.923591,
0.0702,1,0,-0.923482,
0.0703,1,0,-0.923373,
0.0704,1,0,-0.923264,
0.0705,1,0,-0.923155,
0.0706,1,0,-0.923046,
0.0707,1,0,-0.922937,
0.0708,1,0,-0.922828,
0.0709,1,0,-0.922719,
0.071,1,0,-0.92261,
0.0711,1,0,-0.922501,
0.0712,1,0,-0.922392,
0.0713,1,0,-0.922283,
0.0714,1,0,-0.922174,
0.0715,1,0,-0.922065,
0.0716,1,0,-0.921956,
0.0717,1,0,-0.921847,
0.0718,1,0,-0.921738,
0.0719,1,0,-0.921629,
0.072,1,0,-0.92152,
0.0721,1,0,-0.921411,
0.0722,1,0,-0.921302,
0.0723,1,0,-0.921193,
0.0724,1,0,-0.921084,
0.0725,1,0,-0.920975,
0.0726,1,0,-0.920866,
0.0727,1,0,-0.920757,
0.0728,1,0,-0.920648,
0.0729,1,0,-0.920539,
0.073,1,0,-0.92043,
0.0731,1,0,-0.920321,
0.0732,1,0,-0.920212,
0.0733,1,0,-0.920103,
0.0734,1,0,-0.919994,
0.0735,1,0,-0.919885,
0.0736,1,0,-0.919776,
0.0737,1,0,-0.919667,
0.0738,1,0,-0.919558,
0.0739,1,0,-0.919449,
0.074,1,0,-0.91934,
0.0741,1,0,-0.919231,
0.0742,1,0,-0.919122,
0.0743,1,0,-0.919013,
0.0744,1,0,-0.918904,
0.0745,1,0,-0.918795,
0.0746,1,0,-0.918686,
0.0747,1,0,-0.918577,
0.0748,1,0,-0.918468,
0.0749,1,0,-0.918359,
0.075,1,0,-0.91825,
0.0751,1,0,-0.918141,
0.0752,1,0,-0.918032,
0.0753,1,0,-0.917923,
0.0754,1,0,-0.917814,
0.0755,1,0,-0.917705,
0.0756,1,0,-0.917596,
0.0757,1,0,-0.917487,
0.0758,1,0,-0.917378,
0.0759,1,0,-0.917269,
0.076,1,0,-0.91716,
0.0761,1,0,-0.917051,
0.0762,1,0,-0.916942,
0.0763,1,0,-0.916833,
0.0764,1,0,-0.916724,
0.0765,1,0,-0.916615,
0.0766,1,0,-0.916506,
0.0767,1,0,-0.916397,
0.0768,1,0,-0.916288,
0.0769,1,0,-0.916179,
0.077,1,0,-0.91607,
0.0771,1,0,-0.915961,
0.0772,1,0,-0.915852,
0.0773,1,0,-0.915743,
0.0774,1,0,-0.915634,
0.0775,1,0,-0.915525,
0.0776,1,0,-0.915416,
0.0777,1,0,-0.915307,
0.0778,1,0,-0.915198,
0.0779,1,0,-0.915089,
0.078,1,0,-0.91498,
0.0781,1,0,-0.914871,
0.0782,1,0,-0.914762,
0.0783,1,0,-0.914653,
0.0784,1,0,-0.914544,
0.0785,1,0,-0.914435,
0.0786,1,0,-0.914326,
0.0787,1,0,-0.914217,
0.0788,1,0,-0.914108,
0.0789,1,0,-0.913999,
0.079,1,0,-0.91389,
0.0791,1,0,-0.913781,
0.0792,1,0,-0.913672,
0.0793,1,0,-0.913563,
0.0794,1,0,-0.913454,
0.0795,1,0,-0.913345,
0.0796,1,0,-0.913236,
0.0797,1,0,-0.913127,
0.0798,1,0,-0.913018,
0.0799,1,0,-0.912909,
0.08,1,0,-0.9128,
0.0801,1,0,-0.912691,
0.0802,1,0,-0.912582,
0.0803,1,0,-0.912473,
0.0804,1,0,-0.912364,
0.0805,1,0,-0.912255,
0.0806,1,0,-0.912146,
0.0807,1,0,-0.912037,
0.0808,1,0,-0.911928,
0.0809,1,0,-0.911819,
0.081,1,0,-0.91171,
0.0811,1,0,-0.911601,
0.0812,1,0,-0.911492,
0.0813,1,0,-0.911383,
0.0814,1,0,-0.911274,
0.0815,1,0,-0.911165,
0.0816,1,0,-0.911056,
0.0817,1,0,-0.910947,
0.0818,1,0,-0.910838,
0.0819,1,0,-0.910729,
0.082,1,0,-0.91062,
0.0821,1,0,-0.910511,
0.0822,1,0,-0.910402,
0.0823,1,0,-0.910293,
0.0824,1,0,-0.910184,
0.0825,1,0,-0.910075,
0.0826,1,0,-0.909966,
0.0827,1,0,-0.909857,
0.0828,1,0,-0.909748,
0.0829,1,0,-0.909639,
0.083,1,0,-0.90953,
0.0831,1,0,-0.909421,
0.0832,1,0,-0.909312,
0.0833,1,0,-0.909203,
0.0834,1,0,-0.909094,
0.0835,1,0,-0.908985,
0.0836,1,0,-0.908876,
0.0837,1,0,-0.908767,
0.0838,1,0,-0.908658,
0.0839,1,0,-0.908549,
0.084,1,0,-0.90844,
0.0841,1,0,-0.908331,
0.0842,1,0,-0.908222,
0.0843,1,0,-0.908113,
0.0844,1,0,-0.908004,
0.0845,1,0,-0.907895,
0.0846,1,0,-0.907786,
0.0847,1,0,-0.907677,
0.0848,1,0,-0.907568,
0.0849,1,0,-0.907459,
0.085,1,0,-0.90735,
0.0851,1,0,-0.907241,
0.0852,1,0,-0.907132,
0.0853,1,0,-0.907023,
0.0854,1,0,-0.906914,
0.0855,1,0,-0.906805,
0.0856,1,0,-0.906696,
0.0857,1,0,-0.906587,
0.0858,1,0,-0.906478,
0.0859,1,0,-0.906369,
0.086,1,0,-0.90626,
0.0861,1,0,-0.906151,
0.0862,1,0,-0.906042,
0.0863,1,0,-0.905933,
0.0864,1,0,-0.905824,
0.0865,1,0,-0.905715,
0.0866,1,0,-0.905606,
0.0867,1,0,-0.905497,
0.0868,1,0,-0.905388,
0.0869,1,0,-0.905279,
0.087,1,0,-0.90517,
0.0871,1,0,-0.905061,
0.0872,1,0,-0.904952,
0.0873,1,0,-0.904843,
0.0874,1,0,-0.904734,
0.0875,1,0,-0.904625,
0.0876,1,0,-0.904516,
