Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0516,1,0,-0.920536,
0.0517,1,0,-0.920382,
0.0518,1,0,-0.920228,
0.0519,1,0,-0.920074,
0.052,1,0,-0.91992,
0.0521,1,0,-0.919766,
0.0522,1,0,-0.919612,
0.0523,1,0,-0.919458,
0.0524,1,0,-0.919304,
0.0525,1,0,-0.91915,
0.0526,1,0,-0.918996,
0.0527,1,0,-0.918842,
0.0528,1,0,-0.918688,
0.0529,1,0,-0.918534,
0.053,1,0,-0.91838,
0.0531,1,0,-0.918226,
0.0532,1,0,-0.918072,
0.0533,1,0,-0.917918,
0.0534,1,0,-0.917764,
0.0535,1,0,-0.91761,
0.0536,1,0,-0.917456,
0.0537,1,0,-0.917302,
0.0538,1,0,-0.917148,
0.0539,1,0,-0.916994,
0.054,1,0,-0.91684,
0.0541,1,0,-0.916686,
0.0542,1,0,-0.916532,
0.0543,1,0,-0.916378,
0.0544,1,0,-0.916224,
0.0545,1,0,-0.91607,
0.0546,1,0,-0.915916,
0.0547,1,0,-0.915762,
0.0548,1,0,-0.915608,
0.0549,1,0,-0.915454,
0.055,1,0,-0.9153,
0.0551,1,0,-0.915146,
0.0552,1,0,-0.914992,
0.0553,1,0,-0.914838,
0.0554,1,0,-0.914684,
0.0555,1,0,-0.91453,
0.0556,1,0,-0.914376,
0.0557,1,0,-0.914222,
0.0558,1,0,-0.914068,
0.0559,1,0,-0.913914,
0.056,1,0,-0.91376,
0.0561,1,0,-0.913606,
0.0562,1,0,-0.913452,
0.0563,1,0,-0.913298,
0.0564,1,0,-0.913144,
0.0565,1,0,-0.91299,
0.0566,1,0,-0.912836,
0.0567,1,0,-0.912682,
0.0568,1,0,-0.912528,
0.0569,1,0,-0.912374,
0.057,1,0,-0.91222,
0.0571,1,0,-0.912066,
0.0572,1,0,-0.911912,
0.0573,1,0,-0.911758,
0.0574,1,0,-0.911604,
0.0575,1,0,-0.91145,
0.0576,1,0,-0.911296,
0.0577,1,0,-0.911142,
0.0578,1,0,-0.910988,
0.0579,1,0,-0.910834,
0.058,1,0,-0.91068,
0.0581,1,0,-0.910526,
0.0582,1,0,-0.910372,
0.0583,1,0,-0.910218,
0.0584,1,0,-0.910064,
0.0585,1,0,-0.90991,
0.0586,1,0,-0.909756,
0.0587,1,0,-0.909602,
0.0588,1,0,-0.909448,
0.0589,1,0,-0.909294,
0.059,1,0,-0.90914,
0.0591,1,0,-0.908986,
0.0592,1,0,-0.908832,
0.0593,1,0,-0.908678,
0.0594,1,0,-0.908524,
0.0595,1,0,-0.90837,
0.0596,1,0,-0.908216,
0.0597,1,0,-0.908062,
0.0598,1,0,-0.907908,
0.0599,1,0,-0.907754,
0.06,1,0,-0.9076,
0.0601,1,0,-0.907446,
0.0602,1,0,-0.907292,
0.0603,1,0,-0.907138,
0.0604,1,0,-0.906984,
0.0605,1,0,-0.90683,
0.0606,1,0,-0.906676,
0.0607,1,0,-0.906522,
0.0608,1,0,-0.906368,
0.0609,1,0,-0.906214,
0.061,1,0,-0.90606,
0.0611,1,0,-0.905906,
0.0612,1,0,-0.905752,
0.0613,1,0,-0.905598,
0.0614,1,0,-0.905444,
0.0615,1,0,-0.90529,
0.0616,1,0,-0.905136,
0.0617,1,0,-0.904982,
0.0618,1,0,-0.904828,
0.0619,1,0,-0.904674,
0.062,1,0,-0.90452,
0.0621,1,0,-0.904366,
0.0622,1,0,-0.904212,
0.0623,1,0,-0.904058,
0.0624,1,0,-0.903904,
0.0625,1,0,-0.90375,
0.0626,1,0,-0.903596,
0.0627,1,0,-0.903442,
0.0628,1,0,-0.903288,
0.0629,1,0,-0.903134,
0.063,1,0,-0.90298,
0.0631,1,0,-0.902826,
0.0632,1,0,-0.902672,
0.0633,1,0,-0.902518,
0.0634,1,0,-0.902364,
0.0635,1,0,-0.90221,
0.0636,1,0,-0.902056,
0.0637,1,0,-0.901902,
0.0638,1,0,-0.901748,
0.0639,1,0,-0.901594,
0.064,1,0,-0.90144,
0.0641,1,0,-0.901286,
0.0642,1,0,-0.901132,
0.0643,1,0,-0.900978,
0.0644,1,0,-0.900824,
0.0645,1,0,-0.90067,
0.0646,1,0,-0.900516,
0.0647,1,0,-0.900362,
0.0648,1,0,-0.900208,
0.0649,1,0,-0.900054,
0.065,1,0,-0.8999,
0.0651,1,0,-0.899746,
0.0652,1,0,-0.899592,
0.0653,1,0,-0.899438,
0.0654,1,0,-0.899284,
0.0655,1,0,-0.89913,
0.0656,1,0,-0.898976,
0.0657,1,0,-0.898822,
0.0658,1,0,-0.898668,
0.0659,1,0,-0.898514,
0.066,1,0,-0.89836,
0.0661,1,0,-0.898206,
0.0662,1,0,-0.898052,
0.0663,1,0,-0.897898,
0.0664,1,0,-0.897744,
0.0665,1,0,-0.89759,
0.0666,1,0,-0.897436,
0.0667,1,0,-0.897282,
0.0668,1,0,-0.897128,
0.0669,1,0,-0.896974,
0.067,1,0,-0.89682,
0.0671,1,0,-0.896666,
0.0672,1,0,-0.896512,
0.0673,1,0,-0.896358,
0.0674,1,0,-0.896204,
0.0675,1,0,-0.89605,
0.0676,1,0,-0.895896,
0.0677,1,0,-0.895742,
0.0678,1,0,-0.895588,
0.0679,1,0,-0.895434,
0.068,1,0,-0.89528,
0.0681,1,0,-0.895126,
0.0682,1,0,-0.894972,
0.0683,1,0,-0.894818,
0.0684,1,0,-0.894664,
0.0685,1,0,-0.89451,
0.0686,1,0,-0.894356,
0.0687,1,0,-0.894202,
0.0688,1,0,-0.894048,
0.0689,1,0,-0.893894,
0.069,1,0,-0.89374,
0.0691,1,0,-0.893586,
0.0692,1,0,-0.893432,
0.0693,1,0,-0.893278,
0.0694,1,0,-0.893124,
0.0695,1,0,-0.89297,
0.0696,1,0,-0.892816,
0.0697,1,0,-0.892662,
0.0698,1,0,-0.892508,
0.0699,1,0,-0.892354,
0.07,1,0,-0.8922,
0.0701,1,0,-0.892046,
0.0702,1,0,-0.891892,
0.0703,1,0,-0.891738,
0.0704,1,0,-0.891584,
0.0705,1,0,-0.89143,
0.0706,1,0,-0.891276,
0.0707,1,0,-0.891122,
0.0708,1,0,-0.890968,
0.0709,1,0,-0.890814,
0.071,1,0,-0.89066,
0.0711,1,0,-0.890506,
0.0712,1,0,-0.890352,
0.0713,1,0,-0.890198,
0.0714,1,0,-0.890044,
0.0715,1,0,-0.88989,
0.0716,1,0,-0.889736,
0.0717,1,0,-0.889582,
0.0718,1,0,-0.889428,
0.0719,1,0,-0.889274,
0.072,1,0,-0.88912,
0.0721,1,0,-0.888966,
0.0722,1,0,-0.888812,
0.0723,1,0,-0.888658,
0.0724,1,0,-0.888504,
0.0725,1,0,-0.88835,
0.0726,1,0,-0.888196,
0.0727,1,0,-0.888042,
0.0728,1,0,-0.887888,
0.0729,1,0,-0.887734,
0.073,1,0,-0.88758,
0.0731,1,0,-0.887426,
0.0732,1,0,-0.887272,
0.0733,1,0,-0.887118,
0.0734,1,0,-0.886964,
0.0735,1,0,-0.88681,
0.0736,1,0,-0.886656,
0.0737,1,0,-0.886502,
0.0738,1,0,-0.886348,
0.0739,1,0,-0.886194,
0.074,1,0,-0.88604,
0.0741,1,0,-0.885886,
0.0742,1,0,-0.885732,
0.0743,1,0,-0.885578,
0.0744,1,0,-0.885424,
0.0745,1,0,-0.88527,
0.0746,1,0,-0.885116,
0.0747,1,0,-0.884962,
0.0748,1,0,-0.884808,
0.0749,1,0,-0.884654,
0.075,1,0,-0.8845,
0.0751,1,0,-0.884346,
0.0752,1,0,-0.884192,
0.0753,1,0,-0.884038,
0.0754,1,0,-0.883884,
0.0755,1,0,-0.88373,
0.0756,1,0,-0.883576,
0.0757,1,0,-0.883422,
0.0758,1,0,-0.883268,
0.0759,1,0,-0.883114,
0.076,1,0,-0.88296,
0.0761,1,0,-0.882806,
0.0762,1,0,-0.882652,
0.0763,1,0,-0.882498,
0.0764,1,0,-0.882344,
0.0765,1,0,-0.88219,
0.0766,1,0,-0.882036,
0.0767,1,0,-0.881882,
0.0768,1,0,-0.881728,
0.0769,1,0,-0.881574,
0.077,1,0,-0.88142,
0.0771,1,0,-0.881266,
0.0772,1,0,-0.881112,
0.0773,1,0,-0.880958,
0.0774,1,0,-0.880804,
0.0775,1,0,-0.88065,
0.0776,1,0,-0.880496,
0.0777,1,0,-0.880342,
0.0778,1,0,-0.880188,
0.0779,1,0,-0.880034,
0.078,1,0,-0.87988,
0.0781,1,0,-0.879726,
0.0782,1,0,-0.879572,
0.0783,1,0,-0.879418,
0.0784,1,0,-0.879264,
0.0785,1,0,-0.87911,
0.0786,1,0,-0.878956,
0.0787,1,0,-0.878802,
0.0788,1,0,-0.878648,
0.0789,1,0,-0.878494,
0.079,1,0,-0.87834,
0.0791,1,0,-0.878186,
0.0792,1,0,-0.878032,
0.0793,1,0,-0.877878,
0.0794,1,0,-0.877724,
0.0795,1,0,-0.87757,
0.0796,1,0,-0.877416,
0.0797,1,0,-0.877262,
0.0798,1,0,-0.877108,
0.0799,1,0,-0.876954,
0.08,1,0,-0.8768,
0.0801,1,0,-0.876646,
0.0802,1,0,-0.876492,
0.0803,1,0,-0.876338,
0.0804,1,0,-0.876184,
0.0805,1,0,-0.87603,
0.0806,1,0,-0.875876,
0.0807,1,0,-0.875722,
0.0808,1,0,-0.875568,
0.0809,1,0,-0.875414,
0.081,1,0,-0.87526,
0.0811,1,0,-0.875106,
0.0812,1,0,-0.874952,
0.0813,1,0,-0.874798,
0.0814,1,0,-0.874644,
0.0815,1,0,-0.87449,
0.0816,1,0,-0.874336,
0.0817,1,0,-0.874182,
0.0818,1,0,-0.874028,
0.0819,1,0,-0.873874,
0.082,1,0,-0.87372,
0.0821,1,0,-0.873566,
0.0822,1,0,-0.873412,
0.0823,1,0,-0.873258,
0.0824,1,0,-0.873104,
0.0825,1,0,-0.87295,
0.0826,1,0,-0.872796,
0.0827,1,0,-0.872642,
0.0828,1,0,-0.872488,
0.0829,1,0,-0.872334,
0.083,1,0,-0.87218,
0.0831,1,0,-0.872026,
0.0832,1,0,-0.871872,
0.0833,1,0,-0.871718,
0.0834,1,0,-0.871564,
0.0835,1,0,-0.87141,
0.0836,1,0,-0.871256,
0.0837,1,0,-0.871102,
0.0838,1,0,-0.870948,
0.0839,1,0,-0.870794,
0.084,1,0,-0.87064,
0.0841,1,0,-0.870486,
0.0842,1,0,-0.870332,
0.0843,1,0,-0.870178,
0.0844,1,0,-0.870024,
0.0845,1,0,-0.86987,
0.0846,1,0,-0.869716,
0.0847,1,0,-0.869562,
0.0848,1,0,-0.869408,
0.0849,1,0,-0.869254,
0.085,1,0,-0.8691,
0.0851,1,0,-0.868946,
0.0852,1,0,-0.868792,
0.0853,1,0,-0.868638,
0.0854,1,0,-0.868484,
0.0855,1,0,-0.86833,
0.0856,1,0,-0.868176,
0.0857,1,0,-0.868022,
0.0858,1,0,-0.867868,
0.0859,1,0,-0.867714,
0.086,1,0,-0.86756,
0.0861,1,0,-0.867406,
0.0862,1,0,-0.867252,
0.0863,1,0,-0.867098,
0.0864,1,0,-0.866944,
0.0865,1,0,-0.86679,
0.0866,1,0,-0.866636,
0.0867,1,0,-0.866482,
0.0868,1,0,-0.866328,
0.0869,1,0,-0.866174,
0.087,1,0,-0.86602,
0.0871,1,0,-0.865866,
0.0872,1,0,-0.865712,
0.0873,1,0,-0.865558,
0.0874,1,0,-0.865404,
0.0875,1,0,-0.86525,
0.0876,1,0,-0.865096,
