Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0125,1,0,-0.97625,
0.0126,1,0,-0.97606,
0.0127,1,0,-0.97587,
0.0128,1,0,-0.97568,
0.0129,1,0,-0.97549,
0.013,1,0,-0.9753,
0.0131,1,0,-0.97511,
0.0132,1,0,-0.97492,
0.0133,1,0,-0.97473,
0.0134,1,0,-0.97454,
0.0135,1,0,-0.97435,
0.0136,1,0,-0.97416,
0.0137,1,0,-0.97397,
0.0138,1,0,-0.97378,
0.0139,1,0,-0.97359,
0.014,1,0,-0.9734,
0.0141,1,0,-0.97321,
0.0142,1,0,-0.97302,
0.0143,1,0,-0.97283,
0.0144,1,0,-0.97264,
0.0145,1,0,-0.97245,
0.0146,1,0,-0.97226,
0.0147,1,0,-0.97207,
0.0148,1,0,-0.97188,
0.0149,1,0,-0.97169,
0.015,1,0,-0.9715,
0.0151,1,0,-0.97131,
0.0152,1,0,-0.97112,
0.0153,1,0,-0.97093,
0.0154,1,0,-0.97074,
0.0155,1,0,-0.97055,
0.0156,1,0,-0.97036,
0.0157,1,0,-0.97017,
0.0158,1,0,-0.96998,
0.0159,1,0,-0.96979,
0.016,1,0,-0.9696,
0.0161,1,0,-0.96941,
0.0162,1,0,-0.96922,
0.0163,1,0,-0.96903,
0.0164,1,0,-0.96884,
0.0165,1,0,-0.96865,
0.0166,1,0,-0.96846,
0.0167,1,0,-0.96827,
0.0168,1,0,-0.96808,
0.0169,1,0,-0.96789,
0.017,1,0,-0.9677,
0.0171,1,0,-0.96751,
0.0172,1,0,-0.96732,
0.0173,1,0,-0.96713,
0.0174,1,0,-0.96694,
0.0175,1,0,-0.96675,
0.0176,1,0,-0.96656,
0.0177,1,0,-0.96637,
0.0178,1,0,-0.96618,
0.0179,1,0,-0.96599,
0.018,1,0,-0.9658,
0.0181,1,0,-0.96561,
0.0182,1,0,-0.96542,
0.0183,1,0,-0.96523,
0.0184,1,0,-0.96504,
0.0185,1,0,-0.96485,
0.0186,1,0,-0.96466,
0.0187,1,0,-0.96447,
0.0188,1,0,-0.96428,
0.0189,1,0,-0.96409,
0.019,1,0,-0.9639,
0.0191,1,0,-0.96371,
0.0192,1,0,-0.96352,
0.0193,1,0,-0.96333,
0.0194,1,0,-0.96314,
0.0195,1,0,-0.96295,
0.0196,1,0,-0.96276,
0.0197,1,0,-0.96257,
0.0198,1,0,-0.96238,
0.0199,1,0,-0.96219,
0.02,1,0,-0.962,
0.0201,1,0,-0.96181,
0.0202,1,0,-0.96162,
0.0203,1,0,-0.96143,
0.0204,1,0,-0.96124,
0.0205,1,0,-0.96105,
0.0206,1,0,-0.96086,
0.0207,1,0,-0.96067,
0.0208,1,0,-0.96048,
0.0209,1,0,-0.96029,
0.021,1,0,-0.9601,
0.0211,1,0,-0.95991,
0.0212,1,0,-0.95972,
0.0213,1,0,-0.95953,
0.0214,1,0,-0.95934,
0.0215,1,0,-0.95915,
0.0216,1,0,-0.95896,
0.0217,1,0,-0.95877,
0.0218,1,0,-0.95858,
0.0219,1,0,-0.95839,
0.022,1,0,-0.9582,
0.0221,1,0,-0.95801,
0.0222,1,0,-0.95782,
0.0223,1,0,-0.95763,
0.0224,1,0,-0.95744,
0.0225,1,0,-0.95725,
0.0226,1,0,-0.95706,
0.0227,1,0,-0.95687,
0.0228,1,0,-0.95668,
0.0229,1,0,-0.95649,
0.023,1,0,-0.9563,
0.0231,1,0,-0.95611,
0.0232,1,0,-0.95592,
0.0233,1,0,-0.95573,
0.0234,1,0,-0.95554,
0.0235,1,0,-0.95535,
0.0236,1,0,-0.95516,
0.0237,1,0,-0.95497,
0.0238,1,0,-0.95478,
0.0239,1,0,-0.95459,
0.024,1,0,-0.9544,
0.0241,1,0,-0.95421,
0.0242,1,0,-0.95402,
0.0243,1,0,-0.95383,
0.0244,1,0,-0.95364,
0.0245,1,0,-0.95345,
0.0246,1,0,-0.95326,
0.0247,1,0,-0.95307,
0.0248,1,0,-0.95288,
0.0249,1,0,-0.95269,
0.025,1,0,-0.9525,
0.0251,1,0,-0.95231,
0.0252,1,0,-0.95212,
0.0253,1,0,-0.95193,
0.0254,1,0,-0.95174,
0.0255,1,0,-0.95155,
0.0256,1,0,-0.95136,
0.0257,1,0,-0.95117,
0.0258,1,0,-0.95098,
0.0259,1,0,-0.95079,
0.026,1,0,-0.9506,
0.0261,1,0,-0.95041,
0.0262,1,0,-0.95022,
0.0263,1,0,-0.95003,
0.0264,1,0,-0.94984,
0.0265,1,0,-0.94965,
0.0266,1,0,-0.94946,
0.0267,1,0,-0.94927,
0.0268,1,0,-0.94908,
0.0269,1,0,-0.94889,
0.027,1,0,-0.9487,
0.0271,1,0,-0.94851,
0.0272,1,0,-0.94832,
0.0273,1,0,-0.94813,
0.0274,1,0,-0.94794,
0.0275,1,0,-0.94775,
0.0276,1,0,-0.94756,
0.0277,1,0,-0.94737,
0.0278,1,0,-0.94718,
0.0279,1,0,-0.94699,
0.028,1,0,-0.9468,
0.0281,1,0,-0.94661,
0.0282,1,0,-0.94642,
0.0283,1,0,-0.94623,
0.0284,1,0,-0.94604,
0.0285,1,0,-0.94585,
0.0286,1,0,-0.94566,
0.0287,1,0,-0.94547,
0.0288,1,0,-0.94528,
0.0289,1,0,-0.94509,
0.029,1,0,-0.9449,
0.0291,1,0,-0.94471,
0.0292,1,0,-0.94452,
0.0293,1,0,-0.94433,
0.0294,1,0,-0.94414,
0.0295,1,0,-0.94395,
0.0296,1,0,-0.94376,
0.0297,1,0,-0.94357,
0.0298,1,0,-0.94338,
0.0299,1,0,-0.94319,
0.03,1,0,-0.943,
0.0301,1,0,-0.94281,
0.0302,1,0,-0.94262,
0.0303,1,0,-0.94243,
0.0304,1,0,-0.94224,
0.0305,1,0,-0.94205,
0.0306,1,0,-0.94186,
0.0307,1,0,-0.94167,
0.0308,1,0,-0.94148,
0.0309,1,0,-0.94129,
0.031,1,0,-0.9411,
0.0311,1,0,-0.94091,
0.0312,1,0,-0.94072,
0.0313,1,0,-0.94053,
0.0314,1,0,-0.94034,
0.0315,1,0,-0.94015,
0.0316,1,0,-0.93996,
0.0317,1,0,-0.93977,
0.0318,1,0,-0.93958,
0.0319,1,0,-0.93939,
0.032,1,0,-0.9392,
0.0321,1,0,-0.93901,
0.0322,1,0,-0.93882,
0.0323,1,0,-0.93863,
0.0324,1,0,-0.93844,
0.0325,1,0,-0.93825,
0.0326,1,0,-0.93806,
0.0327,1,0,-0.93787,
0.0328,1,0,-0.93768,
0.0329,1,0,-0.93749,
0.033,1,0,-0.9373,
0.0331,1,0,-0.93711,
0.0332,1,0,-0.93692,
0.0333,1,0,-0.93673,
0.0334,1,0,-0.93654,
0.0335,1,0,-0.93635,
0.0336,1,0,-0.93616,
0.0337,1,0,-0.93597,
0.0338,1,0,-0.93578,
0.0339,1,0,-0.93559,
0.034,1,0,-0.9354,
0.0341,1,0,-0.93521,
0.0342,1,0,-0.93502,
0.0343,1,0,-0.93483,
0.0344,1,0,-0.93464,
0.0345,1,0,-0.93445,
0.0346,1,0,-0.93426,
0.0347,1,0,-0.93407,
0.0348,1,0,-0.93388,
0.0349,1,0,-0.93369,
0.035,1,0,-0.9335,
0.0351,1,0,-0.93331,
0.0352,1,0,-0.93312,
0.0353,1,0,-0.93293,
0.0354,1,0,-0.93274,
0.0355,1,0,-0.93255,
0.0356,1,0,-0.93236,
0.0357,1,0,-0.93217,
0.0358,1,0,-0.93198,
0.0359,1,0,-0.93179,
0.036,1,0,-0.9316,
0.0361,1,0,-0.93141,
0.0362,1,0,-0.93122,
0.0363,1,0,-0.93103,
0.0364,1,0,-0.93084,
0.0365,1,0,-0.93065,
0.0366,1,0,-0.93046,
0.0367,1,0,-0.93027,
0.0368,1,0,-0.93008,
0.0369,1,0,-0.92989,
0.037,1,0,-0.9297,
0.0371,1,0,-0.92951,
0.0372,1,0,-0.92932,
0.0373,1,0,-0.92913,
0.0374,1,0,-0.92894,
0.0375,1,0,-0.92875,
0.0376,1,0,-0.92856,
0.0377,1,0,-0.92837,
0.0378,1,0,-0.92818,
0.0379,1,0,-0.92799,
0.038,1,0,-0.9278,
0.0381,1,0,-0.92761,
0.0382,1,0,-0.92742,
0.0383,1,0,-0.92723,
0.0384,1,0,-0.92704,
0.0385,1,0,-0.92685,
0.0386,1,0,-0.92666,
0.0387,1,0,-0.92647,
0.0388,1,0,-0.92628,
0.0389,1,0,-0.92609,
0.039,1,0,-0.9259,
0.0391,1,0,-0.92571,
0.0392,1,0,-0.92552,
0.0393,1,0,-0.92533,
0.0394,1,0,-0.92514,
0.0395,1,0,-0.92495,
0.0396,1,0,-0.92476,
0.0397,1,0,-0.92457,
0.0398,1,0,-0.92438,
0.0399,1,0,-0.92419,
0.04,1,0,-0.924,
0.0401,1,0,-0.92381,
0.0402,1,0,-0.92362,
0.0403,1,0,-0.92343,
0.0404,1,0,-0.92324,
0.0405,1,0,-0.92305,
0.0406,1,0,-0.92286,
0.0407,1,0,-0.92267,
0.0408,1,0,-0.92248,
0.0409,1,0,-0.92229,
0.041,1,0,-0.9221,
0.0411,1,0,-0.92191,
0.0412,1,0,-0.92172,
0.0413,1,0,-0.92153,
0.0414,1,0,-0.92134,
0.0415,1,0,-0.92115,
0.0416,1,0,-0.92096,
0.0417,1,0,-0.92077,
0.0418,1,0,-0.92058,
0.0419,1,0,-0.92039,
0.042,1,0,-0.9202,
0.0421,1,0,-0.92001,
0.0422,1,0,-0.91982,
0.0423,1,0,-0.91963,
0.0424,1,0,-0.91944,
0.0425,1,0,-0.91925,
0.0426,1,0,-0.91906,
0.0427,1,0,-0.91887,
0.0428,1,0,-0.91868,
0.0429,1,0,-0.91849,
0.043,1,0,-0.9183,
0.0431,1,0,-0.91811,
0.0432,1,0,-0.91792,
0.0433,1,0,-0.91773,
0.0434,1,0,-0.91754,
0.0435,1,0,-0.91735,
0.0436,1,0,-0.91716,
0.0437,1,0,-0.91697,
0.0438,1,0,-0.91678,
0.0439,1,0,-0.91659,
0.044,1,0,-0.9164,
0.0441,1,0,-0.91621,
0.0442,1,0,-0.91602,
0.0443,1,0,-0.91583,
0.0444,1,0,-0.91564,
0.0445,1,0,-0.91545,
0.0446,1,0,-0.91526,
0.0447,1,0,-0.91507,
0.0448,1,0,-0.91488,
0.0449,1,0,-0.91469,
0.045,1,0,-0.9145,
0.0451,1,0,-0.91431,
0.0452,1,0,-0.91412,
0.0453,1,0,-0.91393,
0.0454,1,0,-0.91374,
0.0455,1,0,-0.91355,
0.0456,1,0,-0.91336,
0.0457,1,0,-0.91317,
0.0458,1,0,-0.91298,
0.0459,1,0,-0.91279,
0.046,1,0,-0.9126,
0.0461,1,0,-0.91241,
0.0462,1,0,-0.91222,
0.0463,1,0,-0.91203,
0.0464,1,0,-0.91184,
0.0465,1,0,-0.91165,
0.0466,1,0,-0.91146,
0.0467,1,0,-0.91127,
0.0468,1,0,-0.91108,
0.0469,1,0,-0.91089,
0.047,1,0,-0.9107,
0.0471,1,0,-0.91051,
0.0472,1,0,-0.91032,
0.0473,1,0,-0.91013,
0.0474,1,0,-0.90994,
0.0475,1,0,-0.90975,
0.0476,1,0,-0.90956,
0.0477,1,0,-0.90937,
0.0478,1,0,-0.90918,
0.0479,1,0,-0.90899,
0.048,1,0,-0.9088,
0.0481,1,0,-0.90861,
0.0482,1,0,-0.90842,
0.0483,1,0,-0.90823,
0.0484,1,0,-0.90804,
0.0485,1,0,-0.90785,
0.0486,1,0,-0.90766,
0.0487,1,0,-0.90747,
0.0488,1,0,-0.90728,
0.0489,1,0,-0.90709,
0.049,1,0,-0.9069,
0.0491,1,0,-0.90671,
0.0492,1,0,-0.90652,
0.0493,1,0,-0.90633,
0.0494,1,0,-0.90614,
0.0495,1,0,-0.90595,
0.0496,1,0,-0.90576,
0.0497,1,0,-0.90557,
0.0498,1,0,-0.90538,
0.0499,1,0,-0.90519,
0.05,1,0,-0.905,
0.0501,1,0,-0.90481,
0.0502,1,0,-0.90462,
0.0503,1,0,-0.90443,
0.0504,1,0,-0.90424,
0.0505,1,0,-0.90405,
0.0506,1,0,-0.90386,
0.0507,1,0,-0.90367,
0.0508,1,0,-0.90348,
0.0509,1,0,-0.90329,
0.051,1,0,-0.9031,
0.0511,1,0,-0.90291,
0.0512,1,0,-0.90272,
0.0513,1,0,-0.90253,
0.0514,1,0,-0.90234,
0.0515,1,0,-0.90215,
0.0516,1,0,-0.90196,
0.0517,1,0,-0.90177,
0.0518,1,0,-0.90158,
0.0519,1,0,-0.90139,
0.052,1,0,-0.9012,
0.0521,1,0,-0.90101,
0.0522,1,0,-0.90082,
0.0523,1,0,-0.90063,
0.0524,1,0,-0.90044,
0.0525,1,0,-0.90025,
0.0526,1,0,-0.90006,
0.0527,1,0,-0.89987,
0.0528,1,0,-0.89968,
0.0529,1,0,-0.89949,
0.053,1,0,-0.8993,
0.0531,1,0,-0.89911,
0.0532,1,0,-0.89892,
0.0533,1,0,-0.89873,
0.0534,1,0,-0.89854,
0.0535,1,0,-0.89835,
0.0536,1,0,-0.89816,
0.0537,1,0,-0.89797,
0.0538,1,0,-0.89778,
0.0539,1,0,-0.89759,
0.054,1,0,-0.8974,
0.0541,1,0,-0.89721,
0.0542,1,0,-0.89702,
0.0543,1,0,-0.89683,
0.0544,1,0,-0.89664,
0.0545,1,0,-0.89645,
0.0546,1,0,-0.89626,
0.0547,1,0,-0.89607,
0.0548,1,0,-0.89588,
0.0549,1,0,-0.89569,
0.055,1,0,-0.8955,
0.0551,1,0,-0.89531,
0.0552,1,0,-0.89512,
0.0553,1,0,-0.89493,
0.0554,1,0,-0.89474,
0.0555,1,0,-0.89455,
0.0556,1,0,-0.89436,
0.0557,1,0,-0.89417,
0.0558,1,0,-0.89398,
0.0559,1,0,-0.89379,
0.056,1,0,-0.8936,
0.0561,1,0,-0.89341,
0.0562,1,0,-0.89322,
0.0563,1,0,-0.89303,
0.0564,1,0,-0.89284,
0.0565,1,0,-0.89265,
0.0566,1,0,-0.89246,
0.0567,1,0,-0.89227,
0.0568,1,0,-0.89208,
0.0569,1,0,-0.89189,
0.057,1,0,-0.8917,
0.0571,1,0,-0.89151,
0.0572,1,0,-0.89132,
0.0573,1,0,-0.89113,
0.0574,1,0,-0.89094,
0.0575,1,0,-0.89075,
0.0576,1,0,-0.89056,
0.0577,1,0,-0.89037,
0.0578,1,0,-0.89018,
0.0579,1,0,-0.88999,
0.058,1,0,-0.8898,
0.0581,1,0,-0.88961,
0.0582,1,0,-0.88942,
0.0583,1,0,-0.88923,
0.0584,1,0,-0.88904,
0.0585,1,0,-0.88885,
0.0586,1,0,-0.88866,
0.0587,1,0,-0.88847,
0.0588,1,0,-0.88828,
0.0589,1,0,-0.88809,
0.059,1,0,-0.8879,
0.0591,1,0,-0.88771,
0.0592,1,0,-0.88752,
0.0593,1,0,-0.88733,
0.0594,1,0,-0.88714,
0.0595,1,0,-0.88695,
0.0596,1,0,-0.88676,
0.0597,1,0,-0.88657,
0.0598,1,0,-0.88638,
0.0599,1,0,-0.88619,
0.06,1,0,-0.886,
0.0601,1,0,-0.88581,
0.0602,1,0,-0.88562,
0.0603,1,0,-0.88543,
0.0604,1,0,-0.88524,
0.0605,1,0,-0.88505,
0.0606,1,0,-0.88486,
0.0607,1,0,-0.88467,
0.0608,1,0,-0.88448,
0.0609,1,0,-0.88429,
0.061,1,0,-0.8841,
0.0611,1,0,-0.88391,
0.0612,1,0,-0.88372,
0.0613,1,0,-0.88353,
0.0614,1,0,-0.88334,
0.0615,1,0,-0.88315,
0.0616,1,0,-0.88296,
0.0617,1,0,-0.88277,
0.0618,1,0,-0.88258,
0.0619,1,0,-0.88239,
0.062,1,0,-0.8822,
0.0621,1,0,-0.88201,
0.0622,1,0,-0.88182,
0.0623,1,0,-0.88163,
0.0624,1,0,-0.88144,
0.0625,1,0,-0.88125,
0.0626,1,0,-0.88106,
0.0627,1,0,-0.88087,
0.0628,1,0,-0.88068,
0.0629,1,0,-0.88049,
0.063,1,0,-0.8803,
0.0631,1,0,-0.88011,
0.0632,1,0,-0.87992,
0.0633,1,0,-0.87973,
0.0634,1,0,-0.87954,
0.0635,1,0,-0.87935,
0.0636,1,0,-0.87916,
0.0637,1,0,-0.87897,
0.0638,1,0,-0.87878,
0.0639,1,0,-0.87859,
0.064,1,0,-0.8784,
0.0641,1,0,-0.87821,
0.0642,1,0,-0.87802,
0.0643,1,0,-0.87783,
0.0644,1,0,-0.87764,
0.0645,1,0,-0.87745,
0.0646,1,0,-0.87726,
0.0647,1,0,-0.87707,
0.0648,1,0,-0.87688,
0.0649,1,0,-0.87669,
0.065,1,0,-0.8765,
0.0651,1,0,-0.87631,
0.0652,1,0,-0.87612,
0.0653,1,0,-0.87593,
0.0654,1,0,-0.87574,
0.0655,1,0,-0.87555,
0.0656,1,0,-0.87536,
0.0657,1,0,-0.87517,
0.0658,1,0,-0.87498,
0.0659,1,0,-0.87479,
0.066,1,0,-0.8746,
0.0661,1,0,-0.87441,
0.0662,1,0,-0.87422,
0.0663,1,0,-0.87403,
0.0664,1,0,-0.87384,
0.0665,1,0,-0.87365,
0.0666,1,0,-0.87346,
0.0667,1,0,-0.87327,
0.0668,1,0,-0.87308,
0.0669,1,0,-0.87289,
0.067,1,0,-0.8727,
0.0671,1,0,-0.87251,
0.0672,1,0,-0.87232,
0.0673,1,0,-0.87213,
0.0674,1,0,-0.87194,
0.0675,1,0,-0.87175,
0.0676,1,0,-0.87156,
0.0677,1,0,-0.87137,
0.0678,1,0,-0.87118,
0.0679,1,0,-0.87099,
0.068,1,0,-0.8708,
0.0681,1,0,-0.87061,
0.0682,1,0,-0.87042,
0.0683,1,0,-0.87023,
0.0684,1,0,-0.87004,
0.0685,1,0,-0.86985,
0.0686,1,0,-0.86966,
0.0687,1,0,-0.86947,
0.0688,1,0,-0.86928,
0.0689,1,0,-0.86909,
0.069,1,0,-0.8689,
0.0691,1,0,-0.86871,
0.0692,1,0,-0.86852,
0.0693,1,0,-0.86833,
0.0694,1,0,-0.86814,
0.0695,1,0,-0.86795,
0.0696,1,0,-0.86776,
0.0697,1,0,-0.86757,
0.0698,1,0,-0.86738,
0.0699,1,0,-0.86719,
0.07,1,0,-0.867,
0.0701,1,0,-0.86681,
0.0702,1,0,-0.86662,
0.0703,1,0,-0.86643,
0.0704,1,0,-0.86624,
0.0705,1,0,-0.86605,
0.0706,1,0,-0.86586,
0.0707,1,0,-0.86567,
0.0708,1,0,-0.86548,
0.0709,1,0,-0.86529,
0.071,1,0,-0.8651,
0.0711,1,0,-0.86491,
0.0712,1,0,-0.86472,
0.0713,1,0,-0.86453,
0.0714,1,0,-0.86434,
0.0715,1,0,-0.86415,
0.0716,1,0,-0.86396,
0.0717,1,0,-0.86377,
0.0718,1,0,-0.86358,
0.0719,1,0,-0.86339,
0.072,1,0,-0.8632,
0.0721,1,0,-0.86301,
0.0722,1,0,-0.86282,
0.0723,1,0,-0.86263,
0.0724,1,0,-0.86244,
0.0725,1,0,-0.86225,
0.0726,1,0,-0.86206,
0.0727,1,0,-0.86187,
0.0728,1,0,-0.86168,
0.0729,1,0,-0.86149,
0.073,1,0,-0.8613,
0.0731,1,0,-0.86111,
0.0732,1,0,-0.86092,
0.0733,1,0,-0.86073,
0.0734,1,0,-0.86054,
0.0735,1,0,-0.86035,
0.0736,1,0,-0.86016,
0.0737,1,0,-0.85997,
0.0738,1,0,-0.85978,
0.0739,1,0,-0.85959,
0.074,1,0,-0.8594,
0.0741,1,0,-0.85921,
0.0742,1,0,-0.85902,
0.0743,1,0,-0.85883,
0.0744,1,0,-0.85864,
0.0745,1,0,-0.85845,
0.0746,1,0,-0.85826,
0.0747,1,0,-0.85807,
0.0748,1,0,-0.85788,
0.0749,1,0,-0.85769,
0.075,1,0,-0.8575,
0.0751,1,0,-0.85731,
0.0752,1,0,-0.85712,
0.0753,1,0,-0.85693,
0.0754,1,0,-0.85674,
0.0755,1,0,-0.85655,
0.0756,1,0,-0.85636,
0.0757,1,0,-0.85617,
0.0758,1,0,-0.85598,
0.0759,1,0,-0.85579,
0.076,1,0,-0.8556,
0.0761,1,0,-0.85541,
0.0762,1,0,-0.85522,
0.0763,1,0,-0.85503,
0.0764,1,0,-0.85484,
0.0765,1,0,-0.85465,
0.0766,1,0,-0.85446,
0.0767,1,0,-0.85427,
0.0768,1,0,-0.85408,
0.0769,1,0,-0.85389,
0.077,1,0,-0.8537,
0.0771,1,0,-0.85351,
0.0772,1,0,-0.85332,
0.0773,1,0,-0.85313,
0.0774,1,0,-0.85294,
0.0775,1,0,-0.85275,
0.0776,1,0,-0.85256,
0.0777,1,0,-0.85237,
0.0778,1,0,-0.85218,
0.0779,1,0,-0.85199,
0.078,1,0,-0.8518,
0.0781,1,0,-0.85161,
0.0782,1,0,-0.85142,
0.0783,1,0,-0.85123,
0.0784,1,0,-0.85104,
0.0785,1,0,-0.85085,
0.0786,1,0,-0.85066,
0.0787,1,0,-0.85047,
0.0788,1,0,-0.85028,
0.0789,1,0,-0.85009,
0.079,1,0,-0.8499,
0.0791,1,0,-0.84971,
0.0792,1,0,-0.84952,
0.0793,1,0,-0.84933,
0.0794,1,0,-0.84914,
0.0795,1,0,-0.84895,
0.0796,1,0,-0.84876,
0.0797,1,0,-0.84857,
0.0798,1,0,-0.84838,
0.0799,1,0,-0.84819,
0.08,1,0,-0.848,
0.0801,1,0,-0.84781,
0.0802,1,0,-0.84762,
0.0803,1,0,-0.84743,
0.0804,1,0,-0.84724,
0.0805,1,0,-0.84705,
0.0806,1,0,-0.84686,
0.0807,1,0,-0.84667,
0.0808,1,0,-0.84648,
0.0809,1,0,-0.84629,
0.081,1,0,-0.8461,
0.0811,1,0,-0.84591,
0.0812,1,0,-0.84572,
0.0813,1,0,-0.84553,
0.0814,1,0,-0.84534,
0.0815,1,0,-0.84515,
0.0816,1,0,-0.84496,
0.0817,1,0,-0.84477,
0.0818,1,0,-0.84458,
0.0819,1,0,-0.84439,
0.082,1,0,-0.8442,
0.0821,1,0,-0.84401,
0.0822,1,0,-0.84382,
0.0823,1,0,-0.84363,
0.0824,1,0,-0.84344,
0.0825,1,0,-0.84325,
0.0826,1,0,-0.84306,
0.0827,1,0,-0.84287,
0.0828,1,0,-0.84268,
0.0829,1,0,-0.84249,
0.083,1,0,-0.8423,
0.0831,1,0,-0.84211,
0.0832,1,0,-0.84192,
0.0833,1,0,-0.84173,
0.0834,1,0,-0.84154,
0.0835,1,0,-0.84135,
0.0836,1,0,-0.84116,
0.0837,1,0,-0.84097,
0.0838,1,0,-0.84078,
0.0839,1,0,-0.84059,
0.084,1,0,-0.8404,
0.0841,1,0,-0.84021,
0.0842,1,0,-0.84002,
0.0843,1,0,-0.83983,
0.0844,1,0,-0.83964,
0.0845,1,0,-0.83945,
0.0846,1,0,-0.83926,
0.0847,1,0,-0.83907,
0.0848,1,0,-0.83888,
0.0849,1,0,-0.83869,
0.085,1,0,-0.8385,
0.0851,1,0,-0.83831,
0.0852,1,0,-0.83812,
0.0853,1,0,-0.83793,
0.0854,1,0,-0.83774,
0.0855,1,0,-0.83755,
0.0856,1,0,-0.83736,
0.0857,1,0,-0.83717,
0.0858,1,0,-0.83698,
0.0859,1,0,-0.83679,
0.086,1,0,-0.8366,
0.0861,1,0,-0.83641,
0.0862,1,0,-0.83622,
0.0863,1,0,-0.83603,
0.0864,1,0,-0.83584,
0.0865,1,0,-0.83565,
0.0866,1,0,-0.83546,
0.0867,1,0,-0.83527,
0.0868,1,0,-0.83508,
0.0869,1,0,-0.83489,
0.087,1,0,-0.8347,
0.0871,1,0,-0.83451,
0.0872,1,0,-0.83432,
0.0873,1,0,-0.83413,
0.0874,1,0,-0.83394,
0.0875,1,0,-0.83375,
0.0876,1,0,-0.83356,
