Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0132,1,0,-0.982048,
0.0133,1,0,-0.981912,
0.0134,1,0,-0.981776,
0.0135,1,0,-0.98164,
0.0136,1,0,-0.981504,
0.0137,1,0,-0.981368,
0.0138,1,0,-0.981232,
0.0139,1,0,-0.981096,
0.014,1,0,-0.98096,
0.0141,1,0,-0.980824,
0.0142,1,0,-0.980688,
0.0143,1,0,-0.980552,
0.0144,1,0,-0.980416,
0.0145,1,0,-0.98028,
0.0146,1,0,-0.980144,
0.0147,1,0,-0.980008,
0.0148,1,0,-0.979872,
0.0149,1,0,-0.979736,
0.015,1,0,-0.9796,
0.0151,1,0,-0.979464,
0.0152,1,0,-0.979328,
0.0153,1,0,-0.979192,
0.0154,1,0,-0.979056,
0.0155,1,0,-0.97892,
0.0156,1,0,-0.978784,
0.0157,1,0,-0.978648,
0.0158,1,0,-0.978512,
0.0159,1,0,-0.978376,
0.016,1,0,-0.97824,
0.0161,1,0,-0.978104,
0.0162,1,0,-0.977968,
0.0163,1,0,-0.977832,
0.0164,1,0,-0.977696,
0.0165,1,0,-0.97756,
0.0166,1,0,-0.977424,
0.0167,1,0,-0.977288,
0.0168,1,0,-0.977152,
0.0169,1,0,-0.977016,
0.017,1,0,-0.97688,
0.0171,1,0,-0.976744,
0.0172,1,0,-0.976608,
0.0173,1,0,-0.976472,
0.0174,1,0,-0.976336,
0.0175,1,0,-0.9762,
0.0176,1,0,-0.976064,
0.0177,1,0,-0.975928,
0.0178,1,0,-0.975792,
0.0179,1,0,-0.975656,
0.018,1,0,-0.97552,
0.0181,1,0,-0.975384,
0.0182,1,0,-0.975248,
0.0183,1,0,-0.975112,
0.0184,1,0,-0.974976,
0.0185,1,0,-0.97484,
0.0186,1,0,-0.974704,
0.0187,1,0,-0.974568,
0.0188,1,0,-0.974432,
0.0189,1,0,-0.974296,
0.019,1,0,-0.97416,
0.0191,1,0,-0.974024,
0.0192,1,0,-0.973888,
0.0193,1,0,-0.973752,
0.0194,1,0,-0.973616,
0.0195,1,0,-0.97348,
0.0196,1,0,-0.973344,
0.0197,1,0,-0.973208,
0.0198,1,0,-0.973072,
0.0199,1,0,-0.972936,
0.02,1,0,-0.9728,
0.0201,1,0,-0.972664,
0.0202,1,0,-0.972528,
0.0203,1,0,-0.972392,
0.0204,1,0,-0.972256,
0.0205,1,0,-0.97212,
0.0206,1,0,-0.971984,
0.0207,1,0,-0.971848,
0.0208,1,0,-0.971712,
0.0209,1,0,-0.971576,
0.021,1,0,-0.97144,
0.0211,1,0,-0.971304,
0.0212,1,0,-0.971168,
0.0213,1,0,-0.971032,
0.0214,1,0,-0.970896,
0.0215,1,0,-0.97076,
0.0216,1,0,-0.970624,
0.0217,1,0,-0.970488,
0.0218,1,0,-0.970352,
0.0219,1,0,-0.970216,
0.022,1,0,-0.97008,
0.0221,1,0,-0.969944,
0.0222,1,0,-0.969808,
0.0223,1,0,-0.969672,
0.0224,1,0,-0.969536,
0.0225,1,0,-0.9694,
0.0226,1,0,-0.969264,
0.0227,1,0,-0.969128,
0.0228,1,0,-0.968992,
0.0229,1,0,-0.968856,
0.023,1,0,-0.96872,
0.0231,1,0,-0.968584,
0.0232,1,0,-0.968448,
0.0233,1,0,-0.968312,
0.0234,1,0,-0.968176,
0.0235,1,0,-0.96804,
0.0236,1,0,-0.967904,
0.0237,1,0,-0.967768,
0.0238,1,0,-0.967632,
0.0239,1,0,-0.967496,
0.024,1,0,-0.96736,
0.0241,1,0,-0.967224,
0.0242,1,0,-0.967088,
0.0243,1,0,-0.966952,
0.0244,1,0,-0.966816,
0.0245,1,0,-0.96668,
0.0246,1,0,-0.966544,
0.0247,1,0,-0.966408,
0.0248,1,0,-0.966272,
0.0249,1,0,-0.966136,
0.025,1,0,-0.966,
0.0251,1,0,-0.965864,
0.0252,1,0,-0.965728,
0.0253,1,0,-0.965592,
0.0254,1,0,-0.965456,
0.0255,1,0,-0.96532,
0.0256,1,0,-0.965184,
0.0257,1,0,-0.965048,
0.0258,1,0,-0.964912,
0.0259,1,0,-0.964776,
0.026,1,0,-0.96464,
0.0261,1,0,-0.964504,
0.0262,1,0,-0.964368,
0.0263,1,0,-0.964232,
0.0264,1,0,-0.964096,
0.0265,1,0,-0.96396,
0.0266,1,0,-0.963824,
0.0267,1,0,-0.963688,
0.0268,1,0,-0.963552,
0.0269,1,0,-0.963416,
0.027,1,0,-0.96328,
0.0271,1,0,-0.963144,
0.0272,1,0,-0.963008,
0.0273,1,0,-0.962872,
0.0274,1,0,-0.962736,
0.0275,1,0,-0.9626,
0.0276,1,0,-0.962464,
0.0277,1,0,-0.962328,
0.0278,1,0,-0.962192,
0.0279,1,0,-0.962056,
0.028,1,0,-0.96192,
0.0281,1,0,-0.961784,
0.0282,1,0,-0.961648,
0.0283,1,0,-0.961512,
0.0284,1,0,-0.961376,
0.0285,1,0,-0.96124,
0.0286,1,0,-0.961104,
0.0287,1,0,-0.960968,
0.0288,1,0,-0.960832,
0.0289,1,0,-0.960696,
0.029,1,0,-0.96056,
0.0291,1,0,-0.960424,
0.0292,1,0,-0.960288,
0.0293,1,0,-0.960152,
0.0294,1,0,-0.960016,
0.0295,1,0,-0.95988,
0.0296,1,0,-0.959744,
0.0297,1,0,-0.959608,
0.0298,1,0,-0.959472,
0.0299,1,0,-0.959336,
0.03,1,0,-0.9592,
0.0301,1,0,-0.959064,
0.0302,1,0,-0.958928,
0.0303,1,0,-0.958792,
0.0304,1,0,-0.958656,
0.0305,1,0,-0.95852,
0.0306,1,0,-0.958384,
0.0307,1,0,-0.958248,
0.0308,1,0,-0.958112,
0.0309,1,0,-0.957976,
0.031,1,0,-0.95784,
0.0311,1,0,-0.957704,
0.0312,1,0,-0.957568,
0.0313,1,0,-0.957432,
0.0314,1,0,-0.957296,
0.0315,1,0,-0.95716,
0.0316,1,0,-0.957024,
0.0317,1,0,-0.956888,
0.0318,1,0,-0.956752,
0.0319,1,0,-0.956616,
0.032,1,0,-0.95648,
0.0321,1,0,-0.956344,
0.0322,1,0,-0.956208,
0.0323,1,0,-0.956072,
0.0324,1,0,-0.955936,
0.0325,1,0,-0.9558,
0.0326,1,0,-0.955664,
0.0327,1,0,-0.955528,
0.0328,1,0,-0.955392,
0.0329,1,0,-0.955256,
0.033,1,0,-0.95512,
0.0331,1,0,-0.954984,
0.0332,1,0,-0.954848,
0.0333,1,0,-0.954712,
0.0334,1,0,-0.954576,
0.0335,1,0,-0.95444,
0.0336,1,0,-0.954304,
0.0337,1,0,-0.954168,
0.0338,1,0,-0.954032,
0.0339,1,0,-0.953896,
0.034,1,0,-0.95376,
0.0341,1,0,-0.953624,
0.0342,1,0,-0.953488,
0.0343,1,0,-0.953352,
0.0344,1,0,-0.953216,
0.0345,1,0,-0.95308,
0.0346,1,0,-0.952944,
0.0347,1,0,-0.952808,
0.0348,1,0,-0.952672,
0.0349,1,0,-0.952536,
0.035,1,0,-0.9524,
0.0351,1,0,-0.952264,
0.0352,1,0,-0.952128,
0.0353,1,0,-0.951992,
0.0354,1,0,-0.951856,
0.0355,1,0,-0.95172,
0.0356,1,0,-0.951584,
0.0357,1,0,-0.951448,
0.0358,1,0,-0.951312,
0.0359,1,0,-0.951176,
0.036,1,0,-0.95104,
0.0361,1,0,-0.950904,
0.0362,1,0,-0.950768,
0.0363,1,0,-0.950632,
0.0364,1,0,-0.950496,
0.0365,1,0,-0.95036,
0.0366,1,0,-0.950224,
0.0367,1,0,-0.950088,
0.0368,1,0,-0.949952,
0.0369,1,0,-0.949816,
0.037,1,0,-0.94968,
0.0371,1,0,-0.949544,
0.0372,1,0,-0.949408,
0.0373,1,0,-0.949272,
0.0374,1,0,-0.949136,
0.0375,1,0,-0.949,
0.0376,1,0,-0.948864,
0.0377,1,0,-0.948728,
0.0378,1,0,-0.948592,
0.0379,1,0,-0.948456,
0.038,1,0,-0.94832,
0.0381,1,0,-0.948184,
0.0382,1,0,-0.948048,
0.0383,1,0,-0.947912,
0.0384,1,0,-0.947776,
0.0385,1,0,-0.94764,
0.0386,1,0,-0.947504,
0.0387,1,0,-0.947368,
0.0388,1,0,-0.947232,
0.0389,1,0,-0.947096,
0.039,1,0,-0.94696,
0.0391,1,0,-0.946824,
0.0392,1,0,-0.946688,
0.0393,1,0,-0.946552,
0.0394,1,0,-0.946416,
0.0395,1,0,-0.94628,
0.0396,1,0,-0.946144,
0.0397,1,0,-0.946008,
0.0398,1,0,-0.945872,
0.0399,1,0,-0.945736,
0.04,1,0,-0.9456,
0.0401,1,0,-0.945464,
0.0402,1,0,-0.945328,
0.0403,1,0,-0.945192,
0.0404,1,0,-0.945056,
0.0405,1,0,-0.94492,
0.0406,1,0,-0.944784,
0.0407,1,0,-0.944648,
0.0408,1,0,-0.944512,
0.0409,1,0,-0.944376,
0.041,1,0,-0.94424,
0.0411,1,0,-0.944104,
0.0412,1,0,-0.943968,
0.0413,1,0,-0.943832,
0.0414,1,0,-0.943696,
0.0415,1,0,-0.94356,
0.0416,1,0,-0.943424,
0.0417,1,0,-0.943288,
0.0418,1,0,-0.943152,
0.0419,1,0,-0.943016,
0.042,1,0,-0.94288,
0.0421,1,0,-0.942744,
0.0422,1,0,-0.942608,
0.0423,1,0,-0.942472,
0.0424,1,0,-0.942336,
0.0425,1,0,-0.9422,
0.0426,1,0,-0.942064,
0.0427,1,0,-0.941928,
0.0428,1,0,-0.941792,
0.0429,1,0,-0.941656,
0.043,1,0,-0.94152,
0.0431,1,0,-0.941384,
0.0432,1,0,-0.941248,
0.0433,1,0,-0.941112,
0.0434,1,0,-0.940976,
0.0435,1,0,-0.94084,
0.0436,1,0,-0.940704,
0.0437,1,0,-0.940568,
0.0438,1,0,-0.940432,
0.0439,1,0,-0.940296,
0.044,1,0,-0.94016,
0.0441,1,0,-0.940024,
0.0442,1,0,-0.939888,
0.0443,1,0,-0.939752,
0.0444,1,0,-0.939616,
0.0445,1,0,-0.93948,
0.0446,1,0,-0.939344,
0.0447,1,0,-0.939208,
0.0448,1,0,-0.939072,
0.0449,1,0,-0.938936,
0.045,1,0,-0.9388,
0.0451,1,0,-0.938664,
0.0452,1,0,-0.938528,
0.0453,1,0,-0.938392,
0.0454,1,0,-0.938256,
0.0455,1,0,-0.93812,
0.0456,1,0,-0.937984,
0.0457,1,0,-0.937848,
0.0458,1,0,-0.937712,
0.0459,1,0,-0.937576,
0.046,1,0,-0.93744,
0.0461,1,0,-0.937304,
0.0462,1,0,-0.937168,
0.0463,1,0,-0.937032,
0.0464,1,0,-0.936896,
0.0465,1,0,-0.93676,
0.0466,1,0,-0.936624,
0.0467,1,0,-0.936488,
0.0468,1,0,-0.936352,
0.0469,1,0,-0.936216,
0.047,1,0,-0.93608,
0.0471,1,0,-0.935944,
0.0472,1,0,-0.935808,
0.0473,1,0,-0.935672,
0.0474,1,0,-0.935536,
0.0475,1,0,-0.9354,
0.0476,1,0,-0.935264,
0.0477,1,0,-0.935128,
0.0478,1,0,-0.934992,
0.0479,1,0,-0.934856,
0.048,1,0,-0.93472,
0.0481,1,0,-0.934584,
0.0482,1,0,-0.934448,
0.0483,1,0,-0.934312,
0.0484,1,0,-0.934176,
0.0485,1,0,-0.93404,
0.0486,1,0,-0.933904,
0.0487,1,0,-0.933768,
0.0488,1,0,-0.933632,
0.0489,1,0,-0.933496,
0.049,1,0,-0.93336,
0.0491,1,0,-0.933224,
0.0492,1,0,-0.933088,
0.0493,1,0,-0.932952,
0.0494,1,0,-0.932816,
0.0495,1,0,-0.93268,
0.0496,1,0,-0.932544,
0.0497,1,0,-0.932408,
0.0498,1,0,-0.932272,
0.0499,1,0,-0.932136,
0.05,1,0,-0.932,
0.0501,1,0,-0.931864,
0.0502,1,0,-0.931728,
0.0503,1,0,-0.931592,
0.0504,1,0,-0.931456,
0.0505,1,0,-0.93132,
0.0506,1,0,-0.931184,
0.0507,1,0,-0.931048,
0.0508,1,0,-0.930912,
0.0509,1,0,-0.930776,
0.051,1,0,-0.93064,
0.0511,1,0,-0.930504,
0.0512,1,0,-0.930368,
0.0513,1,0,-0.930232,
0.0514,1,0,-0.930096,
0.0515,1,0,-0.92996,
0.0516,1,0,-0.929824,
0.0517,1,0,-0.929688,
0.0518,1,0,-0.929552,
0.0519,1,0,-0.929416,
0.052,1,0,-0.92928,
0.0521,1,0,-0.929144,
0.0522,1,0,-0.929008,
0.0523,1,0,-0.928872,
0.0524,1,0,-0.928736,
0.0525,1,0,-0.9286,
0.0526,1,0,-0.928464,
0.0527,1,0,-0.928328,
0.0528,1,0,-0.928192,
0.0529,1,0,-0.928056,
0.053,1,0,-0.92792,
0.0531,1,0,-0.927784,
0.0532,1,0,-0.927648,
0.0533,1,0,-0.927512,
0.0534,1,0,-0.927376,
0.0535,1,0,-0.92724,
0.0536,1,0,-0.927104,
0.0537,1,0,-0.926968,
0.0538,1,0,-0.926832,
0.0539,1,0,-0.926696,
0.054,1,0,-0.92656,
0.0541,1,0,-0.926424,
0.0542,1,0,-0.926288,
0.0543,1,0,-0.926152,
0.0544,1,0,-0.926016,
0.0545,1,0,-0.92588,
0.0546,1,0,-0.925744,
0.0547,1,0,-0.925608,
0.0548,1,0,-0.925472,
0.0549,1,0,-0.925336,
0.055,1,0,-0.9252,
0.0551,1,0,-0.925064,
0.0552,1,0,-0.924928,
0.0553,1,0,-0.924792,
0.0554,1,0,-0.924656,
0.0555,1,0,-0.92452,
0.0556,1,0,-0.924384,
0.0557,1,0,-0.924248,
0.0558,1,0,-0.924112,
0.0559,1,0,-0.923976,
0.056,1,0,-0.92384,
0.0561,1,0,-0.923704,
0.0562,1,0,-0.923568,
0.0563,1,0,-0.923432,
0.0564,1,0,-0.923296,
0.0565,1,0,-0.92316,
0.0566,1,0,-0.923024,
0.0567,1,0,-0.922888,
0.0568,1,0,-0.922752,
0.0569,1,0,-0.922616,
0.057,1,0,-0.92248,
0.0571,1,0,-0.922344,
0.0572,1,0,-0.922208,
0.0573,1,0,-0.922072,
0.0574,1,0,-0.921936,
0.0575,1,0,-0.9218,
0.0576,1,0,-0.921664,
0.0577,1,0,-0.921528,
0.0578,1,0,-0.921392,
0.0579,1,0,-0.921256,
0.058,1,0,-0.92112,
0.0581,1,0,-0.920984,
0.0582,1,0,-0.920848,
0.0583,1,0,-0.920712,
0.0584,1,0,-0.920576,
0.0585,1,0,-0.92044,
0.0586,1,0,-0.920304,
0.0587,1,0,-0.920168,
0.0588,1,0,-0.920032,
0.0589,1,0,-0.919896,
0.059,1,0,-0.91976,
0.0591,1,0,-0.919624,
0.0592,1,0,-0.919488,
0.0593,1,0,-0.919352,
0.0594,1,0,-0.919216,
0.0595,1,0,-0.91908,
0.0596,1,0,-0.918944,
0.0597,1,0,-0.918808,
0.0598,1,0,-0.918672,
0.0599,1,0,-0.918536,
0.06,1,0,-0.9184,
0.0601,1,0,-0.918264,
0.0602,1,0,-0.918128,
0.0603,1,0,-0.917992,
0.0604,1,0,-0.917856,
0.0605,1,0,-0.91772,
0.0606,1,0,-0.917584,
0.0607,1,0,-0.917448,
0.0608,1,0,-0.917312,
0.0609,1,0,-0.917176,
0.061,1,0,-0.91704,
0.0611,1,0,-0.916904,
0.0612,1,0,-0.916768,
0.0613,1,0,-0.916632,
0.0614,1,0,-0.916496,
0.0615,1,0,-0.91636,
0.0616,1,0,-0.916224,
0.0617,1,0,-0.916088,
0.0618,1,0,-0.915952,
0.0619,1,0,-0.915816,
0.062,1,0,-0.91568,
0.0621,1,0,-0.915544,
0.0622,1,0,-0.915408,
0.0623,1,0,-0.915272,
0.0624,1,0,-0.915136,
0.0625,1,0,-0.915,
0.0626,1,0,-0.914864,
0.0627,1,0,-0.914728,
0.0628,1,0,-0.914592,
0.0629,1,0,-0.914456,
0.063,1,0,-0.91432,
0.0631,1,0,-0.914184,
0.0632,1,0,-0.914048,
0.0633,1,0,-0.913912,
0.0634,1,0,-0.913776,
0.0635,1,0,-0.91364,
0.0636,1,0,-0.913504,
0.0637,1,0,-0.913368,
0.0638,1,0,-0.913232,
0.0639,1,0,-0.913096,
0.064,1,0,-0.91296,
0.0641,1,0,-0.912824,
0.0642,1,0,-0.912688,
0.0643,1,0,-0.912552,
0.0644,1,0,-0.912416,
0.0645,1,0,-0.91228,
0.0646,1,0,-0.912144,
0.0647,1,0,-0.912008,
0.0648,1,0,-0.911872,
0.0649,1,0,-0.911736,
0.065,1,0,-0.9116,
0.0651,1,0,-0.911464,
0.0652,1,0,-0.911328,
0.0653,1,0,-0.911192,
0.0654,1,0,-0.911056,
0.0655,1,0,-0.91092,
0.0656,1,0,-0.910784,
0.0657,1,0,-0.910648,
0.0658,1,0,-0.910512,
0.0659,1,0,-0.910376,
0.066,1,0,-0.91024,
0.0661,1,0,-0.910104,
0.0662,1,0,-0.909968,
0.0663,1,0,-0.909832,
0.0664,1,0,-0.909696,
0.0665,1,0,-0.90956,
0.0666,1,0,-0.909424,
0.0667,1,0,-0.909288,
0.0668,1,0,-0.909152,
0.0669,1,0,-0.909016,
0.067,1,0,-0.90888,
0.0671,1,0,-0.908744,
0.0672,1,0,-0.908608,
0.0673,1,0,-0.908472,
0.0674,1,0,-0.908336,
0.0675,1,0,-0.9082,
0.0676,1,0,-0.908064,
0.0677,1,0,-0.907928,
0.0678,1,0,-0.907792,
0.0679,1,0,-0.907656,
0.068,1,0,-0.90752,
0.0681,1,0,-0.907384,
0.0682,1,0,-0.907248,
0.0683,1,0,-0.907112,
0.0684,1,0,-0.906976,
0.0685,1,0,-0.90684,
0.0686,1,0,-0.906704,
0.0687,1,0,-0.906568,
0.0688,1,0,-0.906432,
0.0689,1,0,-0.906296,
0.069,1,0,-0.90616,
0.0691,1,0,-0.906024,
0.0692,1,0,-0.905888,
0.0693,1,0,-0.905752,
0.0694,1,0,-0.905616,
0.0695,1,0,-0.90548,
0.0696,1,0,-0.905344,
0.0697,1,0,-0.905208,
0.0698,1,0,-0.905072,
0.0699,1,0,-0.904936,
0.07,1,0,-0.9048,
0.0701,1,0,-0.904664,
0.0702,1,0,-0.904528,
0.0703,1,0,-0.904392,
0.0704,1,0,-0.904256,
0.0705,1,0,-0.90412,
0.0706,1,0,-0.903984,
0.0707,1,0,-0.903848,
0.0708,1,0,-0.903712,
0.0709,1,0,-0.903576,
0.071,1,0,-0.90344,
0.0711,1,0,-0.903304,
0.0712,1,0,-0.903168,
0.0713,1,0,-0.903032,
0.0714,1,0,-0.902896,
0.0715,1,0,-0.90276,
0.0716,1,0,-0.902624,
0.0717,1,0,-0.902488,
0.0718,1,0,-0.902352,
0.0719,1,0,-0.902216,
0.072,1,0,-0.90208,
0.0721,1,0,-0.901944,
0.0722,1,0,-0.901808,
0.0723,1,0,-0.901672,
0.0724,1,0,-0.901536,
0.0725,1,0,-0.9014,
0.0726,1,0,-0.901264,
0.0727,1,0,-0.901128,
0.0728,1,0,-0.900992,
0.0729,1,0,-0.900856,
0.073,1,0,-0.90072,
0.0731,1,0,-0.900584,
0.0732,1,0,-0.900448,
0.0733,1,0,-0.900312,
0.0734,1,0,-0.900176,
0.0735,1,0,-0.90004,
0.0736,1,0,-0.899904,
0.0737,1,0,-0.899768,
0.0738,1,0,-0.899632,
0.0739,1,0,-0.899496,
0.074,1,0,-0.89936,
0.0741,1,0,-0.899224,
0.0742,1,0,-0.899088,
0.0743,1,0,-0.898952,
0.0744,1,0,-0.898816,
0.0745,1,0,-0.89868,
0.0746,1,0,-0.898544,
0.0747,1,0,-0.898408,
0.0748,1,0,-0.898272,
0.0749,1,0,-0.898136,
0.075,1,0,-0.898,
0.0751,1,0,-0.897864,
0.0752,1,0,-0.897728,
0.0753,1,0,-0.897592,
0.0754,1,0,-0.897456,
0.0755,1,0,-0.89732,
0.0756,1,0,-0.897184,
0.0757,1,0,-0.897048,
0.0758,1,0,-0.896912,
0.0759,1,0,-0.896776,
0.076,1,0,-0.89664,
0.0761,1,0,-0.896504,
0.0762,1,0,-0.896368,
0.0763,1,0,-0.896232,
0.0764,1,0,-0.896096,
0.0765,1,0,-0.89596,
0.0766,1,0,-0.895824,
0.0767,1,0,-0.895688,
0.0768,1,0,-0.895552,
0.0769,1,0,-0.895416,
0.077,1,0,-0.89528,
0.0771,1,0,-0.895144,
0.0772,1,0,-0.895008,
0.0773,1,0,-0.894872,
0.0774,1,0,-0.894736,
0.0775,1,0,-0.8946,
0.0776,1,0,-0.894464,
0.0777,1,0,-0.894328,
0.0778,1,0,-0.894192,
0.0779,1,0,-0.894056,
0.078,1,0,-0.89392,
0.0781,1,0,-0.893784,
0.0782,1,0,-0.893648,
0.0783,1,0,-0.893512,
0.0784,1,0,-0.893376,
0.0785,1,0,-0.89324,
0.0786,1,0,-0.893104,
0.0787,1,0,-0.892968,
0.0788,1,0,-0.892832,
0.0789,1,0,-0.892696,
0.079,1,0,-0.89256,
0.0791,1,0,-0.892424,
0.0792,1,0,-0.892288,
0.0793,1,0,-0.892152,
0.0794,1,0,-0.892016,
0.0795,1,0,-0.89188,
0.0796,1,0,-0.891744,
0.0797,1,0,-0.891608,
0.0798,1,0,-0.891472,
0.0799,1,0,-0.891336,
0.08,1,0,-0.8912,
0.0801,1,0,-0.891064,
0.0802,1,0,-0.890928,
0.0803,1,0,-0.890792,
0.0804,1,0,-0.890656,
0.0805,1,0,-0.89052,
0.0806,1,0,-0.890384,
0.0807,1,0,-0.890248,
0.0808,1,0,-0.890112,
0.0809,1,0,-0.889976,
0.081,1,0,-0.88984,
0.0811,1,0,-0.889704,
0.0812,1,0,-0.889568,
0.0813,1,0,-0.889432,
0.0814,1,0,-0.889296,
0.0815,1,0,-0.88916,
0.0816,1,0,-0.889024,
0.0817,1,0,-0.888888,
0.0818,1,0,-0.888752,
0.0819,1,0,-0.888616,
0.082,1,0,-0.88848,
0.0821,1,0,-0.888344,
0.0822,1,0,-0.888208,
0.0823,1,0,-0.888072,
0.0824,1,0,-0.887936,
0.0825,1,0,-0.8878,
0.0826,1,0,-0.887664,
0.0827,1,0,-0.887528,
0.0828,1,0,-0.887392,
0.0829,1,0,-0.887256,
0.083,1,0,-0.88712,
0.0831,1,0,-0.886984,
0.0832,1,0,-0.886848,
0.0833,1,0,-0.886712,
0.0834,1,0,-0.886576,
0.0835,1,0,-0.88644,
0.0836,1,0,-0.886304,
0.0837,1,0,-0.886168,
0.0838,1,0,-0.886032,
0.0839,1,0,-0.885896,
0.084,1,0,-0.88576,
0.0841,1,0,-0.885624,
0.0842,1,0,-0.885488,
0.0843,1,0,-0.885352,
0.0844,1,0,-0.885216,
0.0845,1,0,-0.88508,
0.0846,1,0,-0.884944,
0.0847,1,0,-0.884808,
0.0848,1,0,-0.884672,
0.0849,1,0,-0.884536,
0.085,1,0,-0.8844,
0.0851,1,0,-0.884264,
0.0852,1,0,-0.884128,
0.0853,1,0,-0.883992,
0.0854,1,0,-0.883856,
0.0855,1,0,-0.88372,
0.0856,1,0,-0.883584,
0.0857,1,0,-0.883448,
0.0858,1,0,-0.883312,
0.0859,1,0,-0.883176,
0.086,1,0,-0.88304,
0.0861,1,0,-0.882904,
0.0862,1,0,-0.882768,
0.0863,1,0,-0.882632,
0.0864,1,0,-0.882496,
0.0865,1,0,-0.88236,
0.0866,1,0,-0.882224,
0.0867,1,0,-0.882088,
0.0868,1,0,-0.881952,
0.0869,1,0,-0.881816,
0.087,1,0,-0.88168,
0.0871,1,0,-0.881544,
0.0872,1,0,-0.881408,
0.0873,1,0,-0.881272,
0.0874,1,0,-0.881136,
0.0875,1,0,-0.881,
0.0876,1,0,-0.880864,
