Thermodynamic Limit Magnetization p=5
s, mx,mz,f
0.0196,1,0,-0.966288,
0.0197,1,0,-0.966116,
0.0198,1,0,-0.965944,
0.0199,1,0,-0.965772,
0.02,1,0,-0.9656,
0.0201,1,0,-0.965428,
0.0202,1,0,-0.965256,
0.0203,1,0,-0.965084,
0.0204,1,0,-0.964912,
0.0205,1,0,-0.96474,
0.0206,1,0,-0.964568,
0.0207,1,0,-0.964396,
0.0208,1,0,-0.964224,
0.0209,1,0,-0.964052,
0.021,1,0,-0.96388,
0.0211,1,0,-0.963708,
0.0212,1,0,-0.963536,
0.0213,1,0,-0.963364,
0.0214,1,0,-0.963192,
0.0215,1,0,-0.96302,
0.0216,1,0,-0.962848,
0.0217,1,0,-0.962676,
0.0218,1,0,-0.962504,
0.0219,1,0,-0.962332,
0.022,1,0,-0.96216,
0.0221,1,0,-0.961988,
0.0222,1,0,-0.961816,
0.0223,1,0,-0.961644,
0.0224,1,0,-0.961472,
0.0225,1,0,-0.9613,
0.0226,1,0,-0.961128,
0.0227,1,0,-0.960956,
0.0228,1,0,-0.960784,
0.0229,1,0,-0.960612,
0.023,1,0,-0.96044,
0.0231,1,0,-0.960268,
0.0232,1,0,-0.960096,
0.0233,1,0,-0.959924,
0.0234,1,0,-0.959752,
0.0235,1,0,-0.95958,
0.0236,1,0,-0.959408,
0.0237,1,0,-0.959236,
0.0238,1,0,-0.959064,
0.0239,1,0,-0.958892,
0.024,1,0,-0.95872,
0.0241,1,0,-0.958548,
0.0242,1,0,-0.958376,
0.0243,1,0,-0.958204,
0.0244,1,0,-0.958032,
0.0245,1,0,-0.95786,
0.0246,1,0,-0.957688,
0.0247,1,0,-0.957516,
0.0248,1,0,-0.957344,
0.0249,1,0,-0.957172,
0.025,1,0,-0.957,
0.0251,1,0,-0.956828,
0.0252,1,0,-0.956656,
0.0253,1,0,-0.956484,
0.0254,1,0,-0.956312,
0.0255,1,0,-0.95614,
0.0256,1,0,-0.955968,
0.0257,1,0,-0.955796,
0.0258,1,0,-0.955624,
0.0259,1,0,-0.955452,
0.026,1,0,-0.95528,
0.0261,1,0,-0.955108,
0.0262,1,0,-0.954936,
0.0263,1,0,-0.954764,
0.0264,1,0,-0.954592,
0.0265,1,0,-0.95442,
0.0266,1,0,-0.954248,
0.0267,1,0,-0.954076,
0.0268,1,0,-0.953904,
0.0269,1,0,-0.953732,
0.027,1,0,-0.95356,
0.0271,1,0,-0.953388,
0.0272,1,0,-0.953216,
0.0273,1,0,-0.953044,
0.0274,1,0,-0.952872,
0.0275,1,0,-0.9527,
0.0276,1,0,-0.952528,
0.0277,1,0,-0.952356,
0.0278,1,0,-0.952184,
0.0279,1,0,-0.952012,
0.028,1,0,-0.95184,
0.0281,1,0,-0.951668,
0.0282,1,0,-0.951496,
0.0283,1,0,-0.951324,
0.0284,1,0,-0.951152,
0.0285,1,0,-0.95098,
0.0286,1,0,-0.950808,
0.0287,1,0,-0.950636,
0.0288,1,0,-0.950464,
0.0289,1,0,-0.950292,
0.029,1,0,-0.95012,
0.0291,1,0,-0.949948,
0.0292,1,0,-0.949776,
0.0293,1,0,-0.949604,
0.0294,1,0,-0.949432,
0.0295,1,0,-0.94926,
0.0296,1,0,-0.949088,
0.0297,1,0,-0.948916,
0.0298,1,0,-0.948744,
0.0299,1,0,-0.948572,
0.03,1,0,-0.9484,
0.0301,1,0,-0.948228,
0.0302,1,0,-0.948056,
0.0303,1,0,-0.947884,
0.0304,1,0,-0.947712,
0.0305,1,0,-0.94754,
0.0306,1,0,-0.947368,
0.0307,1,0,-0.947196,
0.0308,1,0,-0.947024,
0.0309,1,0,-0.946852,
0.031,1,0,-0.94668,
0.0311,1,0,-0.946508,
0.0312,1,0,-0.946336,
0.0313,1,0,-0.946164,
0.0314,1,0,-0.945992,
0.0315,1,0,-0.94582,
0.0316,1,0,-0.945648,
0.0317,1,0,-0.945476,
0.0318,1,0,-0.945304,
0.0319,1,0,-0.945132,
0.032,1,0,-0.94496,
0.0321,1,0,-0.944788,
0.0322,1,0,-0.944616,
0.0323,1,0,-0.944444,
0.0324,1,0,-0.944272,
0.0325,1,0,-0.9441,
0.0326,1,0,-0.943928,
0.0327,1,0,-0.943756,
0.0328,1,0,-0.943584,
0.0329,1,0,-0.943412,
0.033,1,0,-0.94324,
0.0331,1,0,-0.943068,
0.0332,1,0,-0.942896,
0.0333,1,0,-0.942724,
0.0334,1,0,-0.942552,
0.0335,1,0,-0.94238,
0.0336,1,0,-0.942208,
0.0337,1,0,-0.942036,
0.0338,1,0,-0.941864,
0.0339,1,0,-0.941692,
0.034,1,0,-0.94152,
0.0341,1,0,-0.941348,
0.0342,1,0,-0.941176,
0.0343,1,0,-0.941004,
0.0344,1,0,-0.940832,
0.0345,1,0,-0.94066,
0.0346,1,0,-0.940488,
0.0347,1,0,-0.940316,
0.0348,1,0,-0.940144,
0.0349,1,0,-0.939972,
0.035,1,0,-0.9398,
0.0351,1,0,-0.939628,
0.0352,1,0,-0.939456,
0.0353,1,0,-0.939284,
0.0354,1,0,-0.939112,
0.0355,1,0,-0.93894,
0.0356,1,0,-0.938768,
0.0357,1,0,-0.938596,
0.0358,1,0,-0.938424,
0.0359,1,0,-0.938252,
0.036,1,0,-0.93808,
0.0361,1,0,-0.937908,
0.0362,1,0,-0.937736,
0.0363,1,0,-0.937564,
0.0364,1,0,-0.937392,
0.0365,1,0,-0.93722,
0.0366,1,0,-0.937048,
0.0367,1,0,-0.936876,
0.0368,1,0,-0.936704,
0.0369,1,0,-0.936532,
0.037,1,0,-0.93636,
0.0371,1,0,-0.936188,
0.0372,1,0,-0.936016,
0.0373,1,0,-0.935844,
0.0374,1,0,-0.935672,
0.0375,1,0,-0.9355,
0.0376,1,0,-0.935328,
0.0377,1,0,-0.935156,
0.0378,1,0,-0.934984,
0.0379,1,0,-0.934812,
0.038,1,0,-0.93464,
0.0381,1,0,-0.934468,
0.0382,1,0,-0.934296,
0.0383,1,0,-0.934124,
0.0384,1,0,-0.933952,
0.0385,1,0,-0.93378,
0.0386,1,0,-0.933608,
0.0387,1,0,-0.933436,
0.0388,1,0,-0.933264,
0.0389,1,0,-0.933092,
0.039,1,0,-0.93292,
0.0391,1,0,-0.932748,
0.0392,1,0,-0.932576,
0.0393,1,0,-0.932404,
0.0394,1,0,-0.932232,
0.0395,1,0,-0.93206,
0.0396,1,0,-0.931888,
0.0397,1,0,-0.931716,
0.0398,1,0,-0.931544,
0.0399,1,0,-0.931372,
0.04,1,0,-0.9312,
0.0401,1,0,-0.931028,
0.0402,1,0,-0.930856,
0.0403,1,0,-0.930684,
0.0404,1,0,-0.930512,
0.0405,1,0,-0.93034,
0.0406,1,0,-0.930168,
0.0407,1,0,-0.929996,
0.0408,1,0,-0.929824,
0.0409,1,0,-0.929652,
0.041,1,0,-0.92948,
0.0411,1,0,-0.929308,
0.0412,1,0,-0.929136,
0.0413,1,0,-0.928964,
0.0414,1,0,-0.928792,
0.0415,1,0,-0.92862,
0.0416,1,0,-0.928448,
0.0417,1,0,-0.928276,
0.0418,1,0,-0.928104,
0.0419,1,0,-0.927932,
0.042,1,0,-0.92776,
0.0421,1,0,-0.927588,
0.0422,1,0,-0.927416,
0.0423,1,0,-0.927244,
0.0424,1,0,-0.927072,
0.0425,1,0,-0.9269,
0.0426,1,0,-0.926728,
0.0427,1,0,-0.926556,
0.0428,1,0,-0.926384,
0.0429,1,0,-0.926212,
0.043,1,0,-0.92604,
0.0431,1,0,-0.925868,
0.0432,1,0,-0.925696,
0.0433,1,0,-0.925524,
0.0434,1,0,-0.925352,
0.0435,1,0,-0.92518,
0.0436,1,0,-0.925008,
0.0437,1,0,-0.924836,
0.0438,1,0,-0.924664,
0.0439,1,0,-0.924492,
0.044,1,0,-0.92432,
0.0441,1,0,-0.924148,
0.0442,1,0,-0.923976,
0.0443,1,0,-0.923804,
0.0444,1,0,-0.923632,
0.0445,1,0,-0.92346,
0.0446,1,0,-0.923288,
0.0447,1,0,-0.923116,
0.0448,1,0,-0.922944,
0.0449,1,0,-0.922772,
0.045,1,0,-0.9226,
0.0451,1,0,-0.922428,
0.0452,1,0,-0.922256,
0.0453,1,0,-0.922084,
0.0454,1,0,-0.921912,
0.0455,1,0,-0.92174,
0.0456,1,0,-0.921568,
0.0457,1,0,-0.921396,
0.0458,1,0,-0.921224,
0.0459,1,0,-0.921052,
0.046,1,0,-0.92088,
0.0461,1,0,-0.920708,
0.0462,1,0,-0.920536,
0.0463,1,0,-0.920364,
0.0464,1,0,-0.920192,
0.0465,1,0,-0.92002,
0.0466,1,0,-0.919848,
0.0467,1,0,-0.919676,
0.0468,1,0,-0.919504,
0.0469,1,0,-0.919332,
0.047,1,0,-0.91916,
0.0471,1,0,-0.918988,
0.0472,1,0,-0.918816,
0.0473,1,0,-0.918644,
0.0474,1,0,-0.918472,
0.0475,1,0,-0.9183,
0.0476,1,0,-0.918128,
0.0477,1,0,-0.917956,
0.0478,1,0,-0.917784,
0.0479,1,0,-0.917612,
0.048,1,0,-0.91744,
0.0481,1,0,-0.917268,
0.0482,1,0,-0.917096,
0.0483,1,0,-0.916924,
0.0484,1,0,-0.916752,
0.0485,1,0,-0.91658,
0.0486,1,0,-0.916408,
0.0487,1,0,-0.916236,
0.0488,1,0,-0.916064,
0.0489,1,0,-0.915892,
0.049,1,0,-0.91572,
0.0491,1,0,-0.915548,
0.0492,1,0,-0.915376,
0.0493,1,0,-0.915204,
0.0494,1,0,-0.915032,
0.0495,1,0,-0.91486,
0.0496,1,0,-0.914688,
0.0497,1,0,-0.914516,
0.0498,1,0,-0.914344,
0.0499,1,0,-0.914172,
0.05,1,0,-0.914,
0.0501,1,0,-0.913828,
0.0502,1,0,-0.913656,
0.0503,1,0,-0.913484,
0.0504,1,0,-0.913312,
0.0505,1,0,-0.91314,
0.0506,1,0,-0.912968,
0.0507,1,0,-0.912796,
0.0508,1,0,-0.912624,
0.0509,1,0,-0.912452,
0.051,1,0,-0.91228,
0.0511,1,0,-0.912108,
0.0512,1,0,-0.911936,
0.0513,1,0,-0.911764,
0.0514,1,0,-0.911592,
0.0515,1,0,-0.91142,
0.0516,1,0,-0.911248,
0.0517,1,0,-0.911076,
0.0518,1,0,-0.910904,
0.0519,1,0,-0.910732,
0.052,1,0,-0.91056,
0.0521,1,0,-0.910388,
0.0522,1,0,-0.910216,
0.0523,1,0,-0.910044,
0.0524,1,0,-0.909872,
0.0525,1,0,-0.9097,
0.0526,1,0,-0.909528,
0.0527,1,0,-0.909356,
0.0528,1,0,-0.909184,
0.0529,1,0,-0.909012,
0.053,1,0,-0.90884,
0.0531,1,0,-0.908668,
0.0532,1,0,-0.908496,
0.0533,1,0,-0.908324,
0.0534,1,0,-0.908152,
0.0535,1,0,-0.90798,
0.0536,1,0,-0.907808,
0.0537,1,0,-0.907636,
0.0538,1,0,-0.907464,
0.0539,1,0,-0.907292,
0.054,1,0,-0.90712,
0.0541,1,0,-0.906948,
0.0542,1,0,-0.906776,
0.0543,1,0,-0.906604,
0.0544,1,0,-0.906432,
0.0545,1,0,-0.90626,
0.0546,1,0,-0.906088,
0.0547,1,0,-0.905916,
0.0548,1,0,-0.905744,
0.0549,1,0,-0.905572,
0.055,1,0,-0.9054,
0.0551,1,0,-0.905228,
0.0552,1,0,-0.905056,
0.0553,1,0,-0.904884,
0.0554,1,0,-0.904712,
0.0555,1,0,-0.90454,
0.0556,1,0,-0.904368,
0.0557,1,0,-0.904196,
0.0558,1,0,-0.904024,
0.0559,1,0,-0.903852,
0.056,1,0,-0.90368,
0.0561,1,0,-0.903508,
0.0562,1,0,-0.903336,
0.0563,1,0,-0.903164,
0.0564,1,0,-0.902992,
0.0565,1,0,-0.90282,
0.0566,1,0,-0.902648,
0.0567,1,0,-0.902476,
0.0568,1,0,-0.902304,
0.0569,1,0,-0.902132,
0.057,1,0,-0.90196,
0.0571,1,0,-0.901788,
0.0572,1,0,-0.901616,
0.0573,1,0,-0.901444,
0.0574,1,0,-0.901272,
0.0575,1,0,-0.9011,
0.0576,1,0,-0.900928,
0.0577,1,0,-0.900756,
0.0578,1,0,-0.900584,
0.0579,1,0,-0.900412,
0.058,1,0,-0.90024,
0.0581,1,0,-0.900068,
0.0582,1,0,-0.899896,
0.0583,1,0,-0.899724,
0.0584,1,0,-0.899552,
0.0585,1,0,-0.89938,
0.0586,1,0,-0.899208,
0.0587,1,0,-0.899036,
0.0588,1,0,-0.898864,
0.0589,1,0,-0.898692,
0.059,1,0,-0.89852,
0.0591,1,0,-0.898348,
0.0592,1,0,-0.898176,
0.0593,1,0,-0.898004,
0.0594,1,0,-0.897832,
0.0595,1,0,-0.89766,
0.0596,1,0,-0.897488,
0.0597,1,0,-0.897316,
0.0598,1,0,-0.897144,
0.0599,1,0,-0.896972,
0.06,1,0,-0.8968,
0.0601,1,0,-0.896628,
0.0602,1,0,-0.896456,
0.0603,1,0,-0.896284,
0.0604,1,0,-0.896112,
0.0605,1,0,-0.89594,
0.0606,1,0,-0.895768,
0.0607,1,0,-0.895596,
0.0608,1,0,-0.895424,
0.0609,1,0,-0.895252,
0.061,1,0,-0.89508,
0.0611,1,0,-0.894908,
0.0612,1,0,-0.894736,
0.0613,1,0,-0.894564,
0.0614,1,0,-0.894392,
0.0615,1,0,-0.89422,
0.0616,1,0,-0.894048,
0.0617,1,0,-0.893876,
0.0618,1,0,-0.893704,
0.0619,1,0,-0.893532,
0.062,1,0,-0.89336,
0.0621,1,0,-0.893188,
0.0622,1,0,-0.893016,
0.0623,1,0,-0.892844,
0.0624,1,0,-0.892672,
0.0625,1,0,-0.8925,
0.0626,1,0,-0.892328,
0.0627,1,0,-0.892156,
0.0628,1,0,-0.891984,
0.0629,1,0,-0.891812,
0.063,1,0,-0.89164,
0.0631,1,0,-0.891468,
0.0632,1,0,-0.891296,
0.0633,1,0,-0.891124,
0.0634,1,0,-0.890952,
0.0635,1,0,-0.89078,
0.0636,1,0,-0.890608,
0.0637,1,0,-0.890436,
0.0638,1,0,-0.890264,
0.0639,1,0,-0.890092,
0.064,1,0,-0.88992,
0.0641,1,0,-0.889748,
0.0642,1,0,-0.889576,
0.0643,1,0,-0.889404,
0.0644,1,0,-0.889232,
0.0645,1,0,-0.88906,
0.0646,1,0,-0.888888,
0.0647,1,0,-0.888716,
0.0648,1,0,-0.888544,
0.0649,1,0,-0.888372,
0.065,1,0,-0.8882,
0.0651,1,0,-0.888028,
0.0652,1,0,-0.887856,
0.0653,1,0,-0.887684,
0.0654,1,0,-0.887512,
0.0655,1,0,-0.88734,
0.0656,1,0,-0.887168,
0.0657,1,0,-0.886996,
0.0658,1,0,-0.886824,
0.0659,1,0,-0.886652,
0.066,1,0,-0.88648,
0.0661,1,0,-0.886308,
0.0662,1,0,-0.886136,
0.0663,1,0,-0.885964,
0.0664,1,0,-0.885792,
0.0665,1,0,-0.88562,
0.0666,1,0,-0.885448,
0.0667,1,0,-0.885276,
0.0668,1,0,-0.885104,
0.0669,1,0,-0.884932,
0.067,1,0,-0.88476,
0.0671,1,0,-0.884588,
0.0672,1,0,-0.884416,
0.0673,1,0,-0.884244,
0.0674,1,0,-0.884072,
0.0675,1,0,-0.8839,
0.0676,1,0,-0.883728,
0.0677,1,0,-0.883556,
0.0678,1,0,-0.883384,
0.0679,1,0,-0.883212,
0.068,1,0,-0.88304,
0.0681,1,0,-0.882868,
0.0682,1,0,-0.882696,
0.0683,1,0,-0.882524,
0.0684,1,0,-0.882352,
0.0685,1,0,-0.88218,
0.0686,1,0,-0.882008,
0.0687,1,0,-0.881836,
0.0688,1,0,-0.881664,
0.0689,1,0,-0.881492,
0.069,1,0,-0.88132,
0.0691,1,0,-0.881148,
0.0692,1,0,-0.880976,
0.0693,1,0,-0.880804,
0.0694,1,0,-0.880632,
0.0695,1,0,-0.88046,
0.0696,1,0,-0.880288,
0.0697,1,0,-0.880116,
0.0698,1,0,-0.879944,
0.0699,1,0,-0.879772,
0.07,1,0,-0.8796,
0.0701,1,0,-0.879428,
0.0702,1,0,-0.879256,
0.0703,1,0,-0.879084,
0.0704,1,0,-0.878912,
0.0705,1,0,-0.87874,
0.0706,1,0,-0.878568,
0.0707,1,0,-0.878396,
0.0708,1,0,-0.878224,
0.0709,1,0,-0.878052,
0.071,1,0,-0.87788,
0.0711,1,0,-0.877708,
0.0712,1,0,-0.877536,
0.0713,1,0,-0.877364,
0.0714,1,0,-0.877192,
0.0715,1,0,-0.87702,
0.0716,1,0,-0.876848,
0.0717,1,0,-0.876676,
0.0718,1,0,-0.876504,
0.0719,1,0,-0.876332,
0.072,1,0,-0.87616,
0.0721,1,0,-0.875988,
0.0722,1,0,-0.875816,
0.0723,1,0,-0.875644,
0.0724,1,0,-0.875472,
0.0725,1,0,-0.8753,
0.0726,1,0,-0.875128,
0.0727,1,0,-0.874956,
0.0728,1,0,-0.874784,
0.0729,1,0,-0.874612,
0.073,1,0,-0.87444,
0.0731,1,0,-0.874268,
0.0732,1,0,-0.874096,
0.0733,1,0,-0.873924,
0.0734,1,0,-0.873752,
0.0735,1,0,-0.87358,
0.0736,1,0,-0.873408,
0.0737,1,0,-0.873236,
0.0738,1,0,-0.873064,
0.0739,1,0,-0.872892,
0.074,1,0,-0.87272,
0.0741,1,0,-0.872548,
0.0742,1,0,-0.872376,
0.0743,1,0,-0.872204,
0.0744,1,0,-0.872032,
0.0745,1,0,-0.87186,
0.0746,1,0,-0.871688,
0.0747,1,0,-0.871516,
0.0748,1,0,-0.871344,
0.0749,1,0,-0.871172,
0.075,1,0,-0.871,
0.0751,1,0,-0.870828,
0.0752,1,0,-0.870656,
0.0753,1,0,-0.870484,
0.0754,1,0,-0.870312,
0.0755,1,0,-0.87014,
0.0756,1,0,-0.869968,
0.0757,1,0,-0.869796,
0.0758,1,0,-0.869624,
0.0759,1,0,-0.869452,
0.076,1,0,-0.86928,
0.0761,1,0,-0.869108,
0.0762,1,0,-0.868936,
0.0763,1,0,-0.868764,
0.0764,1,0,-0.868592,
0.0765,1,0,-0.86842,
0.0766,1,0,-0.868248,
0.0767,1,0,-0.868076,
0.0768,1,0,-0.867904,
0.0769,1,0,-0.867732,
0.077,1,0,-0.86756,
0.0771,1,0,-0.867388,
0.0772,1,0,-0.867216,
0.0773,1,0,-0.867044,
0.0774,1,0,-0.866872,
0.0775,1,0,-0.8667,
0.0776,1,0,-0.866528,
0.0777,1,0,-0.866356,
0.0778,1,0,-0.866184,
0.0779,1,0,-0.866012,
0.078,1,0,-0.86584,
0.0781,1,0,-0.865668,
0.0782,1,0,-0.865496,
0.0783,1,0,-0.865324,
0.0784,1,0,-0.865152,
0.0785,1,0,-0.86498,
0.0786,1,0,-0.864808,
0.0787,1,0,-0.864636,
0.0788,1,0,-0.864464,
0.0789,1,0,-0.864292,
0.079,1,0,-0.86412,
0.0791,1,0,-0.863948,
0.0792,1,0,-0.863776,
0.0793,1,0,-0.863604,
0.0794,1,0,-0.863432,
0.0795,1,0,-0.86326,
0.0796,1,0,-0.863088,
0.0797,1,0,-0.862916,
0.0798,1,0,-0.862744,
0.0799,1,0,-0.862572,
0.08,1,0,-0.8624,
0.0801,1,0,-0.862228,
0.0802,1,0,-0.862056,
0.0803,1,0,-0.861884,
0.0804,1,0,-0.861712,
0.0805,1,0,-0.86154,
0.0806,1,0,-0.861368,
0.0807,1,0,-0.861196,
0.0808,1,0,-0.861024,
0.0809,1,0,-0.860852,
0.081,1,0,-0.86068,
0.0811,1,0,-0.860508,
0.0812,1,0,-0.860336,
0.0813,1,0,-0.860164,
0.0814,1,0,-0.859992,
0.0815,1,0,-0.85982,
0.0816,1,0,-0.859648,
0.0817,1,0,-0.859476,
0.0818,1,0,-0.859304,
0.0819,1,0,-0.859132,
0.082,1,0,-0.85896,
0.0821,1,0,-0.858788,
0.0822,1,0,-0.858616,
0.0823,1,0,-0.858444,
0.0824,1,0,-0.858272,
0.0825,1,0,-0.8581,
0.0826,1,0,-0.857928,
0.0827,1,0,-0.857756,
0.0828,1,0,-0.857584,
0.0829,1,0,-0.857412,
0.083,1,0,-0.85724,
0.0831,1,0,-0.857068,
0.0832,1,0,-0.856896,
0.0833,1,0,-0.856724,
0.0834,1,0,-0.856552,
0.0835,1,0,-0.85638,
0.0836,1,0,-0.856208,
0.0837,1,0,-0.856036,
0.0838,1,0,-0.855864,
0.0839,1,0,-0.855692,
0.084,1,0,-0.85552,
0.0841,1,0,-0.855348,
0.0842,1,0,-0.855176,
0.0843,1,0,-0.855004,
0.0844,1,0,-0.854832,
0.0845,1,0,-0.85466,
0.0846,1,0,-0.854488,
0.0847,1,0,-0.854316,
0.0848,1,0,-0.854144,
0.0849,1,0,-0.853972,
0.085,1,0,-0.8538,
0.0851,1,0,-0.853628,
0.0852,1,0,-0.853456,
0.0853,1,0,-0.853284,
0.0854,1,0,-0.853112,
0.0855,1,0,-0.85294,
0.0856,1,0,-0.852768,
0.0857,1,0,-0.852596,
0.0858,1,0,-0.852424,
0.0859,1,0,-0.852252,
0.086,1,0,-0.85208,
0.0861,1,0,-0.851908,
0.0862,1,0,-0.851736,
0.0863,1,0,-0.851564,
0.0864,1,0,-0.851392,
0.0865,1,0,-0.85122,
0.0866,1,0,-0.851048,
0.0867,1,0,-0.850876,
0.0868,1,0,-0.850704,
0.0869,1,0,-0.850532,
0.087,1,0,-0.85036,
0.0871,1,0,-0.850188,
0.0872,1,0,-0.850016,
0.0873,1,0,-0.849844,
0.0874,1,0,-0.849672,
0.0875,1,0,-0.8495,
0.0876,1,0,-0.849328,
