,3,4,5,2,6,7,8,9,10,11,12
0,9.209423932629565e-09,0.0,0.0,5.2683559428780044e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.6904196709895324e-05,8.369552036852798e-05,8.30336773171887e-05,0.0,7.266878267701665e-05,6.0697375724454504e-05,4.990487587933186e-05,4.093655918780276e-05,3.370172747212763e-05,2.7926369835522087e-05,2.3313242479439897e-05
2,0.00023223573615171336,0.00034163270014970506,0.0003389988731279402,1.9181115086102125e-09,0.0002967198208396828,0.0002478550507416941,0.0002037931198408025,0.00016716578126094994,0.00013762642970519706,0.00011403149070326797,9.518839099144721e-05
3,0.0005330785452249125,0.0007845388050756889,0.000778757797857548,4.363580862111545e-10,0.0006817803677166455,0.0005695704199748402,0.00046834068648165546,0.00038417053310107606,0.0003162795011025549,0.00026204770454139604,0.00021873927109647794
4,0.0009667967842282423,0.0014237710579993999,0.0014139812181721463,0.0,0.00123828705107028,0.0010346632747590804,0.0008508372411535431,0.0006979342259114346,0.0005745804525806456,0.000476036332708933,0.0003973389098204218
5,0.0015410066512271635,0.002271352898083394,0.00225722178635163,0.0,0.0019775716453036703,0.0016527588378221255,0.0013592549051223788,0.0011150051673233278,0.0009179080528036568,0.0007604346603230478,0.0006346731855645304
6,0.002263565445027273,0.003340010672616638,0.0033219943157272807,4.335201897503221e-09,0.0029119574958155004,0.002434380585087063,0.0020023305317583995,0.001642563028358301,0.0013521557163963622,0.001120097819390766,0.0009347658490460953
7,0.0031425649789941315,0.004643210393521529,0.004622863807326297,0.0,0.004054867977874001,0.0033910565361474484,0.002789659065079419,0.0022884969115058145,0.0018837953178006367,0.0015603505705464775,0.0013020223583014865
8,0.0041863297808121735,0.006195193713630471,0.006175541605049784,0.0,0.005420948653389809,0.004535440567809846,0.003731800997056682,0.0030614955688619823,0.0025199498814138877,0.0020870451771429765,0.0017412765071001199
9,0.0054033383401870735,0.008011012163119157,0.007996990358213137,0.0,0.007026205114971039,0.005881451147803507,0.004840406376344271,0.003971151260261777,0.003268478766901975,0.0027066299649683764,0.002257844354040625
10,0.006802254354025804,0.010106558300207019,0.010105538162785511,0.0,0.008888158533552971,0.0074444306143866545,0.006128358048304741,0.005028080641906519,0.0041380758943429,0.0034262280827299504,0.002857587223466932
11,0.008391828546215901,0.012498592051895852,0.012521002218335511,0.0,0.0110260214254465,0.0092413283946,0.00760993794158895,0.006244065561021367,0.005138384652502751,0.0042537295998360545,0.0035469850184990047
12,0.010180900384583972,0.015204759990656203,0.015264822037919436,0.0,0.013460896363189314,0.011290912236987373,0.009301020774143416,0.00763221772737312,0.006280132769095099,0.0051978994202893725,0.00433322210109569
13,0.012178281114681359,0.01824360464147874,0.018360201965797043,1.592211097779778e-09,0.016216000654757368,0.013614012476681928,0.011219300360175715,0.009207172286738508,0.007575290707156126,0.006268504624448525,0.005224288016556439
14,0.014392726739428983,0.021634560110727043,0.021832262142275814,2.1960889991294086e-09,0.01931692037550965,0.01623380508956958,0.013384555096672043,0.010985316113914272,0.009037259337226421,0.00747646459859962,0.006229096762203966
15,0.016832814789499405,0.025397929298313374,0.025708196353237244,3.257971814473089e-09,0.02279189734505189,0.019176140556183864,0.015818960557727982,0.012985058516352422,0.010681092910433,0.008834030179555521,0.007357628540380866
16,0.019506859718417015,0.029554836703345817,0.03001743402863635,0.0,0.02667215287155808,0.02246992678005618,0.018547459003452296,0.01522715358036097,0.012523765527700893,0.010354997472481031,0.008621099064214523
