,2,3,4,5,6,7,8,9
0,5.268355942878005e-09,9.209423932629565e-09,0.0,0.0,0.0,0.0,0.0,0.0
1,7.67301573751093e-11,3.648522885674417e-05,5.3768499302413174e-05,5.338797965197646e-05,4.674823521951925e-05,3.9061627943770316e-05,3.2125958655315045e-05,2.6357736045228478e-05
2,0.0,0.00014918343178698366,0.00022032926436332145,0.00021899129284436703,0.0001918780146583413,0.0001603997283744706,0.0001319618586838742,0.00010829548517080794
3,0.0,0.00034313577759013654,0.0005079916365118127,0.0005054772481463074,0.000443208791445555,0.00037067889146174887,0.00030506572557549187,0.00025041768501913035
4,2.2183475614960513e-06,0.0006236443069242793,0.0009256680519137267,0.0009222434867892565,0.0008092737856713407,0.0006771993184684974,0.0005575357853187201,0.0004577816352771108
5,8.548966538219178e-06,0.0009962747892451624,0.0014829196365163274,0.0014794902167990372,0.0012993988843477012,0.001087970419174534,0.000896077478820668,0.0007359522664721271
6,1.6732865571469126e-05,0.0014668824349586991,0.0021900048375913536,0.0021883005597564914,0.0019237923962931527,0.0016117962298215168,0.001328077231741596,0.0010910657944035364
7,2.7146443082526223e-05,0.002041579626004756,0.0030579309357469725,0.003060729889725789,0.002693646722576997,0.0022583729433314392,0.0018616888743963583,0.001529902424034906
8,4.2753238907279134e-05,0.0027267581809348397,0.0040985084071416215,0.004109905182199006,0.003621253792558099,0.003038400686224728,0.00250593304276136,0.0020599711220237833
9,6.347719333846197e-05,0.003529073959256613,0.005324407817478137,0.005350135543065433,0.004720136433230319,0.003963712221777457,0.0032708120972500553,0.0026896074468944165
10,9.067192194737364e-05,0.004455436376131486,0.006749218787321704,0.006797035121198693,0.0060051981312176225,0.005047421410418997,0.004167443583044085,0.00342808789086844
11,0.00012501476949743385,0.005513023900557723,0.008387510356735116,0.008467659658137889,0.007492894107420226,0.006304095101790442,0.005208215737184536,0.004285763295044816
12,0.00016806189244963522,0.0067092092932161005,0.010254891676323149,0.010380658026025457,0.009201427010486088,0.007749952600177658,0.006406969403686689,0.005274215392855224
13,0.00022168705431868584,0.008051562596925734,0.012368071567564722,0.012556440034531309,0.011150971196071474,0.009403097955926476,0.007779211521655317,0.006406441589237689
14,0.0002870277683616528,0.009547818409554012,0.014744914861451115,0.015017361747688815,0.01336393012196117,0.011283791280020336,0.009342366805607677,0.007697073465288748
15,0.00036597766364124447,0.011205793813009443,0.01740449266381912,0.017787929289159156,0.015865232104724406,0.013414766675596776,0.011116075614999693,0.009162636899787552
16,0.0004605232565218896,0.013033351215341415,0.020367122663546174,0.02089502173719348,0.018682670481519937,0.015821605972086258,0.013122547995504745,0.010821862902235043
17,0.0005724284650346593,0.015038290550870094,0.023654394251993244,0.02436813298648894,0.021847295047628112,0.0185331794678113,0.015386986460774028,0.01269606122323193
18,0.000704509623040176,0.017228248518185642,0.027289171470899223,0.028239631346714644,0.0253938624811239,0.021582167352731742,0.01793809319077087,0.014809571818261537
19,0.0008588794607873122,0.019610571649522568,0.03129556452131724,0.03254503387583688,0.02936135419627442,0.025005678468430995,0.02080868139117144,0.017190313461257975
20,0.0010382112876015867,0.022192162268678726,0.03569885762204921,0.037323289787245216,0.03379357064330653,0.02884598670550325,0.02403641596605835,0.01987045462417861
21,0.0012455862880907105,0.024979265970721167,0.04052537721834053,0.042617063248423716,0.038739811030819166,0.033151409685152615,0.02766471544290773,0.022887239073540563
22,0.0014838761067098385,0.0279772464418664,0.045802279711168604,0.04847299997015864,0.04425564653653239,0.03797735955473752,0.03174385592601745,0.026284008829219864
23,0.0017566072245053413,0.03119030831000365,0.05155723177991954,0.054941953252943806,0.050403792426702586,0.04338760152971225,0.036332329542122885,0.030111480626984148
24,0.002067249340808409,0.03462115567146252,0.057817948751136765,0.062079132475599465,0.057255078894883335,0.04945576220375992,0.041498524692672956,0.03442935062537354
25,0.0024195595785581306,0.03827061389939256,0.06461154712735973,0.06994411865087156,0.06488950990843821,0.05626713571409395,0.047322814897251056,0.03930832760651707
26,0.0028175513714543826,0.04213716322067598,0.0719636561695382,0.07860066532525857,0.07339738053743118,0.06392084027767005,0.05390016771428265,0.04483272984284167
27,0.003265327239152836,0.04621642776048603,0.07989722041112103,0.08811616562402222,0.08288039093293766,0.07253237714703495,0.06134341637347151,0.051103829662009756
28,0.0037673079967159174,0.050500575954035835,0.0884309106032523,0.09856061351842033,0.09345264067415827,0.0822366326908556,0.06978737426003412,0.058244197329399755
29,0.004328019792737468,0.054977660315994166,0.09757704599412287,0.11000481436142416,0.1052412971014875,0.093191330377234,0.07939401465299095,0.06640338996857208
30,0.004952181414539572,0.05963087791533545,0.10733891832687437,0.12251750075236925,0.11838658393987787,0.1055808608642634,0.0903589776871967,0.07576546091391834
31,0.005644471483766801,0.06443779063504715,0.11770740161914335,0.13616087998469845,0.13304049896104309,0.11962025373051305,0.10291968412993051,0.08655893986525959
32,0.00640976844543013,0.0693694630625227,0.1286567385068096,0.1509839777597694,0.14936329232401652,0.1355587268979196,0.11736528368684178,0.09907015976468482
33,0.007252939167309595,0.07438967672322551,0.1401394242973543,0.16701295939487626,0.16751615185662566,0.15368161829670746,0.13404843454758386,0.11366106576538945
34,0.008178789766093741,0.07945403841840537,0.15208017917464,0.18423743817647628,0.1876476639662972,0.17430831518472534,0.15339825317662334,0.1307928494897359
35,0.009192013146556505,0.08450933462109272,0.16436912736255282,0.2025917014782465,0.2098703786293981,0.19778161010831896,0.17593214080176414,0.15105662173765733
36,0.010297171528516336,0.08949291902202924,0.17685451261120394,0.2219299615570463,0.2342222398327319,0.22444002263459867,0.2022603922554197,0.17521102534043811
37,0.011498509963065388,0.09433241284527187,0.1893355922480044,0.24199545722586924,0.26060612834626523,0.2545580831603336,0.23306900780833759,0.20422183827436843
38,0.012799995535074727,0.09894576465123676,0.2015567716702192,0.2623849310984579,0.2887005353946133,0.2882297265395635,0.2690480087566901,0.2392838360174173
39,0.014205125966196103,0.10324177169391546,0.2132045346607841,0.2825131992849079,0.3178384032335521,0.3251587077176166,0.3106966322448056,0.281763869751108
40,0.01571690884273931,0.107121204336071,0.2239091931717241,0.3015874978441267,0.3468649783388989,0.3643185043760793,0.3578764702220628,0.33289719083039465
41,0.017337704932445068,0.11047858835001546,0.2332537321806468,0.3186073520676177,0.3740161382079204,0.4034866311782581,0.4089256553389089,0.39282950629545665
42,0.019069259169074995,0.11320482012835476,0.24079178020399636,0.3324101249440813,0.3969065066683121,0.4388108717334875,0.4592613477751097,0.4582557262941661
43,0.020912410454016404,0.11519045394769285,0.2460756915180486,0.3417797099709019,0.4127559291179828,0.4648639420131152,0.500155533612992,0.518350833609204
44,0.0228672528390785,0.11632973535346175,0.24869371937899695,0.3456197591621471,0.4189443530208191,0.4758494280762657,0.5200098904707066,0.5529756978170635
45,0.02493288294597081,0.11652514379677888,0.2483124963998113,0.34316251040986245,0.4137991611207352,0.4680400693300754,0.5104015832324418,0.5436810101853176
46,0.027107443278621125,0.1156922019502984,0.2447182603866301,0.33415199363399684,0.39725610684349777,0.4419769650334882,0.47294928389349755,0.49314039634993106
47,0.029388053862563164,0.1137641438479268,0.23784864809563344,0.31893033929457404,0.3709702064001957,0.4023628414647736,0.41836060855215135,0.42272391635381107
48,0.03177078017110222,0.11069612799881354,0.2278075417023897,0.2983856595155457,0.3377719522452696,0.3556489161710628,0.35866950781912776,0.35184887871174286
49,0.034250673420827354,0.10646847554860256,0.21485872880574228,0.2737781272185856,0.3008053280493041,0.30747054854981554,0.30178540194313486,0.28936956953047427
50,0.036821756126423945,0.10108862453514728,0.1993991316815996,0.24651023706946126,0.2628092478288726,0.2614984963086908,0.2511422952837088,0.23701056383475055
51,0.03947707981283337,0.09459158662117287,0.18191723392224665,0.21791732263048827,0.225773072750886,0.21955853905253106,0.20743097877681627,0.1937112505059893
52,0.04220879757432357,0.08703873465338344,0.16294525060633774,0.18912721648882966,0.1909206013941882,0.18223039883573966,0.17011984485891962,0.15779580894940137
53,0.045008236078295454,0.07851510674801873,0.14301370643216246,0.16099920402935464,0.15886463318205746,0.14941088752522913,0.1382974745870913,0.12772433376641137
54,0.047866008044666286,0.06912544045670736,0.12261485651093315,0.13412523676148114,0.1298002009161884,0.12069021225898333,0.11104132468891459,0.10226294633564881
55,0.050772121305330715,0.05898932583539405,0.10217808051977352,0.10886733903430976,0.10366955815139753,0.09556239347143328,0.08754614791269227,0.08046697263738815
56,0.05371612943974606,0.04823593827945053,0.08205730693590177,0.08540869508985106,0.08028032734047491,0.07352811876249997,0.06714945071663565,0.061621375547036575
